Country Code,Country Name,Year,Last_Known_ECI,Ensemble,ECI_std,LASSO,Ridge,Elastic Net,RF
MRT,Mauritania,2020,-1.621,-1.5205062247924226,0.024911544151214122,-1.5002738024573727,-1.5583051210871957,-1.4960714359780636,-1.527374539647058
MRT,Mauritania,2021,-1.621,-1.4480800667894962,0.0533435444824261,-1.3967365532424145,-1.5121746640514375,-1.3939731615411428,-1.48943588832299
MRT,Mauritania,2022,-1.621,-1.3930826697233614,0.08423533801587811,-1.3075257676955931,-1.4793014082731843,-1.3102032950652147,-1.4753002078594528
MRT,Mauritania,2023,-1.621,-1.3503124515979588,0.11481092130759114,-1.2302556522422443,-1.457038371508796,-1.241147676393005,-1.47280810624779
MRT,Mauritania,2024,-1.621,-1.3144942997133886,0.1415351592835419,-1.1629377207739957,-1.4432670029253627,-1.1839048179392502,-1.4678676572149465
MRT,Mauritania,2025,-1.621,-1.2813572291485642,0.1617923375649625,-1.1039146308261931,-1.4362916894743238,-1.1361453735097893,-1.4490772227839503
MRT,Mauritania,2026,-1.621,-1.2534312642288192,0.18021222350029922,-1.051805038051707,-1.4347553225294498,-1.095999318321538,-1.4311653780125821
MRT,Mauritania,2027,-1.621,-1.2310921670402712,0.19849347916619958,-1.0054576341083927,-1.437571720414473,-1.0619653758797802,-1.4193739377584396
MRT,Mauritania,2028,-1.621,-1.2113285129942255,0.21478985295580463,-0.9639128386414704,-1.4438715417877663,-1.0328383048775702,-1.4046913666700949
MRT,Mauritania,2029,-1.621,-1.1979179395848056,0.23331346448997292,-0.9263708707203475,-1.4529589966311642,-1.0076505243176157,-1.4046913666700949
MRT,Mauritania,2030,-1.621,-1.186689738200464,0.25087406086733866,-0.8921651373559603,-1.464277199258691,-0.9856252495171098,-1.4046913666700949
MYS,Malaysia,2020,1.209,1.0905742140428623,0.048954552618588026,1.1109416946708022,1.1418948955622625,1.099271967089306,1.010188298849078
MYS,Malaysia,2021,1.209,1.035491036918715,0.03380970705024787,1.0296744263383846,1.092207762973916,1.0136710144808876,1.0064109438816715
MYS,Malaysia,2022,1.209,0.9931774790575465,0.04248108206623074,0.96240197472768,1.0564574499150379,0.9474395477057966,1.0064109438816713
MYS,Malaysia,2023,1.209,0.9604551505937104,0.059470840589778785,0.9067937756054831,1.0318577653695833,0.8967581175181041,1.0064109438816713
MYS,Malaysia,2024,1.209,0.935514371859969,0.07586365699824668,0.8609073748334268,1.0161787407339213,0.8585604279908565,1.0064109438816715
MYS,Malaysia,2025,1.209,0.915266213372459,0.08859112521729283,0.8231237961885418,1.0076355881221726,0.8303848229777726,0.9999206462013488
MYS,Malaysia,2026,1.209,0.9017673007379575,0.1008124198097363,0.7920936724148564,1.0047998265268494,0.8102550578087748,0.9999206462013491
MYS,Malaysia,2027,1.209,0.890251013822666,0.1092600204608004,0.7666923470994742,1.006528150345702,0.7965845814938266,0.9911989763516617
MYS,Malaysia,2028,1.209,0.8817695431658508,0.11620262392212875,0.7459824534569854,1.011905498270051,0.7880996934218156,0.9810905275145511
MYS,Malaysia,2029,1.209,0.8785626481886766,0.1243698911185313,0.7291827248887064,1.0201994876394826,0.7837778527119663,0.9810905275145514
MYS,Malaysia,2030,1.209,0.8775886561613543,0.13172476080163253,0.7156419995359944,1.0308239453132593,0.7827981522816123,0.9810905275145511
NGA,Nigeria,2020,-1.529,-1.4653504014786745,0.075222339635612,-1.4334853070623186,-1.4308340890664761,-1.403085366799182,-1.5939968429867213
NGA,Nigeria,2021,-1.529,-1.4016593053187243,0.11029887616900362,-1.3561200922979668,-1.357051385314915,-1.3043663921198585,-1.589099351542157
NGA,Nigeria,2022,-1.529,-1.3528496822511082,0.13843421629461639,-1.2938819135040063,-1.3027659773609528,-1.2274803916695143,-1.58727044646996
NGA,Nigeria,2023,-1.529,-1.3198357549956465,0.16730698767340998,-1.2442516573767024,-1.2640673547892893,-1.1681221434266238,-1.6029018643899706
NGA,Nigeria,2024,-1.529,-1.293205358757723,0.1859680634838495,-1.2051297198836328,-1.2378256835720074,-1.1228353677290595,-1.6070306638461924
NGA,Nigeria,2025,-1.529,-1.2695771824326458,0.19278730521715687,-1.174766145162777,-1.2215359554104512,-1.0888453251921606,-1.5931613039651944
NGA,Nigeria,2026,-1.529,-1.2570533682293727,0.20464482817147486,-1.1517023984277037,-1.213193250388624,-1.063924424473377,-1.5993933996277863
NGA,Nigeria,2027,-1.529,-1.2472867733683122,0.21014142957959747,-1.1347228354616636,-1.2111929016191079,-1.0462843307053564,-1.596947025687121
NGA,Nigeria,2028,-1.529,-1.243175928495253,0.21622834513568617,-1.12281425392251,-1.2142505905617798,-1.0344893489575706,-1.601149520539152
NGA,Nigeria,2029,-1.529,-1.2396853604284421,0.21626766189857424,-1.1151321805902108,-1.2213383941471008,-1.0273868875252026,-1.5948839794512546
NGA,Nigeria,2030,-1.529,-1.2425464499423389,0.22106460542105613,-1.1109727728168692,-1.231633599158776,-1.0240516330914997,-1.6035277947022109
OMN,Oman,2020,-0.179,-0.13733319265661936,0.04305955520731594,-0.1426607249676758,-0.07888207901713762,-0.12811420324403883,-0.19967576339762527
OMN,Oman,2021,-0.179,-0.09999421730516189,0.0689595460106823,-0.11102118982470616,-0.004905332730121337,-0.08578913807920252,-0.19826120858661755
OMN,Oman,2022,-0.179,-0.07094368042829648,0.08798248767796837,-0.08329874440072477,0.04812195380877421,-0.050336722534617795,-0.19826120858661755
OMN,Oman,2023,-0.179,-0.04828724567819245,0.10121159927276084,-0.058841073672329824,0.08435504535554134,-0.02040174580936377,-0.19826120858661755
OMN,Oman,2024,-0.179,-0.031201649499659853,0.11062715157727432,-0.037104492982100945,0.10711966864330008,0.005103770255571516,-0.19992554391541006
OMN,Oman,2025,-0.179,-0.01785762940438327,0.11610019929824167,-0.017635857766276797,0.11907761755352148,0.02705326651063228,-0.19992554391541004
OMN,Oman,2026,-0.179,-0.007125265992009355,0.11799150905743692,-5.748586505432973e-05,0.1223592976294135,0.046147950891754774,-0.19695082662415136
OMN,Oman,2027,-0.179,0.00015378837775061743,0.1194666393613217,0.015945409271469313,0.11866981000977067,0.06295076085391388,-0.1969508266241514
OMN,Oman,2028,-0.179,0.004964315578368607,0.12052284084818561,0.030635192622490648,0.10937385725218202,0.07791362878687952,-0.19806541634807776
OMN,Oman,2029,-0.179,0.007938506077896701,0.12141527269019071,0.0442305373884056,0.09556369894660227,0.09139937099132339,-0.19943958301474446
OMN,Oman,2030,-0.179,0.009821729840637755,0.12194744054009388,0.05691370100585019,0.07811354098149598,0.10369926038994931,-0.19943958301474446
PAK,Pakistan,2020,-0.705,-0.6844699250428365,0.014982290946042068,-0.6788966611413533,-0.6770133103794025,-0.6719280423512005,-0.7100416862993895
