month,zone_class,n_trips,mean_margin,p25,p50,p75,sum_fare,sum_pay,margin_revenue_weighted
2020-08-01,outer,5472445,0.12568477179099893,0.0636672325976231,0.18303701544739145,0.2613082811412665,93180532.05919515,79720342.40020569,0.14445280963236562
2020-08-01,upper_manhattan,254143,0.11837193487604103,0.050412559467566745,0.1801299907149489,0.26272912423625255,4418690.000000464,3768704.860000015,0.14709905877089835
2020-09-01,airport,85690,0.13083443268374237,0.0433881393135432,0.20853299577544265,0.29792299369582637,3364335.3500001575,2814417.37999995,0.16345515912977626
2020-09-01,buffer,113559,0.16990870863236246,0.1083704590504976,0.2515580736543908,0.3255951179554618,2192679.899999868,1777445.889999703,0.1893728354969597
2020-09-01,cbd,2261415,0.1466914342737948,0.06800317531839004,0.2423857868020305,0.32205513784461154,42626859.94993358,35368818.969944,0.1702691915030652
2020-09-01,outer,6027806,0.11420426670544799,0.009090909090909127,0.21052631578947362,0.31302270011947425,100599849.15950584,88353837.31046876,0.1217299225729499
2020-09-01,upper_manhattan,273524,0.10615003007031987,-0.009396105282008859,0.1999999999999999,0.31129032258064515,4627723.660002258,4035575.979999235,0.12795657725222376
2020-10-01,airport,98205,0.13809760275671645,0.0540061974324922,0.1974708171206225,0.2831582403151674,3803472.260000129,3187025.749999942,0.1620746696336275
2020-10-01,buffer,139240,0.1875069321873137,0.12165222411268459,0.24836905304757562,0.3175,2709775.290000055,2164998.779999633,0.20104121253552765
2020-10-01,cbd,2771981,0.1717398883781869,0.09453420419388106,0.24074074074074067,0.31731984829329957,51951905.1098933,42223954.43992747,0.18724916149635706
2020-10-01,outer,6415744,0.14831902096047042,0.06475894482611497,0.21062992125984256,0.3032128514056224,108031834.27926064,92059504.98032416,0.14784835789836026
2020-10-01,upper_manhattan,288875,0.14467342332856264,0.05875070058895413,0.20493289807762055,0.30097540650062427,4954703.570002118,4205497.199999391,0.15121113895465732
2020-11-01,airport,88711,0.16520689670163946,0.08831097456795134,0.21281958948505583,0.2910914032037941,3447951.7200001474,2832765.3199999635,0.17842082777196122
2020-11-01,buffer,116284,0.2203602952280788,0.1643489254108723,0.2684641194300764,0.32978014637975356,2285203.0999998925,1784282.2599996384,0.2192018906329497
2020-11-01,cbd,2239436,0.20448469013108586,0.1408657373440939,0.2589052997393571,0.3281573498964803,42981564.01991665,34155805.9699396,0.2053382246836668
2020-11-01,outer,5611463,0.18866710115718538,0.12057900198871596,0.2429775280898877,0.31731984829329957,96195385.62905365,79124798.25022183,0.17745744525271734
2020-11-01,upper_manhattan,251246,0.18816484112423523,0.11712598425196845,0.24157303370786512,0.31731984829329957,4398291.070002145,3593929.079999097,0.18288057274996483
2020-12-01,airport,96250,0.16417608690271362,0.1003297689537282,0.20715303645739616,0.2789695977508775,3661786.1200000923,2993095.0099999676,0.18261337174987924
2020-12-01,buffer,110295,0.19513410405032117,0.1250000000000001,0.24522128465644916,0.31731984829329957,2129240.939999844,1697588.109999817,0.20272615554727147
2020-12-01,cbd,2069485,0.18052930442504608,0.10466439135381105,0.2370417193426043,0.31731984829329957,38960273.209935375,31514894.819974754,0.19110180131031407
2020-12-01,outer,5873439,0.15181410277189053,0.07531883617358368,0.19933554817275748,0.299812030075188,96192519.52917266,81233742.8000433,0.15550873188837466
2020-12-01,upper_manhattan,263458,0.15359643456051597,0.07580438054541055,0.19979902849749653,0.30000000000000004,4435574.990002107,3711977.859999114,0.16313491072386288
2021-01-01,airport,120904,0.15169275436255497,0.08716225985953054,0.20324984843912766,0.279776700772856,4870918.300000289,4008291.829999933,0.17709729805985563
2021-01-01,buffer,111860,0.20278271199708495,0.1372840178090751,0.25232320000290875,0.31858407079646023,2028421.6399996933,1600282.0099997032,0.21107033249756435
2021-01-01,cbd,2152627,0.18807916228942617,0.1131824234354194,0.2429775280898877,0.31858407079646023,38172141.97994989,30546276.099949557,0.19977568678241475
2021-01-01,outer,5962044,0.15547535160052803,0.07673267326732677,0.1984484782385486,0.30207791244679755,96069021.59898514,80778608.31029344,0.15916070585706088
2021-01-01,upper_manhattan,274974,0.1585613642643607,0.07955801104972382,0.20129101704920305,0.3026565464895635,4523155.21000257,3756481.599999012,0.169499735120326
2021-02-01,airport,90231,0.12351686356663055,0.07079090510473787,0.19682959048877158,0.27926740711263,3907601.1800001725,3266498.3000000007,0.16406558665235726
2021-02-01,buffer,112470,0.14206251739091327,0.060536567803554216,0.21069490086031822,0.30804493255416815,2297635.479999857,1911621.4399998866,0.16800490911639054
2021-02-01,cbd,2134955,0.13580981965517244,0.04952076677316288,0.20743134087237475,0.31235891360289425,43102502.65989516,36055553.329979286,0.16349281120682413
2021-02-01,outer,5634920,0.1217662731347387,0.03505355404089576,0.18136020151133503,0.2912988650693568,101314788.71916063,87430219.3300514,0.13704385672260078
2021-02-01,upper_manhattan,243560,0.12112811319496308,0.029443962226196004,0.17892156862745093,0.2888888888888889,4525571.240002497,3875330.0299993358,0.14368157642852675
2021-03-01,airport,122689,0.13556554583739522,0.07709355706822867,0.1905982905982905,0.270859021783806,5446445.250000087,4495588.270000035,0.17458304203095343
2021-03-01,buffer,136770,0.14918044402699604,0.06552085314291815,0.2005191926066434,0.29159132007233274,2850504.770000156,2341513.1999997804,0.17856190782671366
2021-03-01,cbd,2713630,0.14446302740676162,0.05563807432696372,0.19538554761426935,0.2944475602916432,56074979.65985395,46192236.199933745,0.17624158795719735
2021-03-01,outer,6814001,0.12805176030438323,0.04440275171982494,0.1731107205623902,0.2730573710965868,124029857.76867673,105582704.99061252,0.14873154827339463
2021-03-01,upper_manhattan,294641,0.12158587359041748,0.029374201787994946,0.1670924885028104,0.27124366910523356,5628755.950002424,4782527.609999987,0.15034020794631764
2021-04-01,airport,148952,0.17178911283316242,0.11766142712077031,0.2044657543343448,0.2744100080267758,7204867.250000264,5786696.200000032,0.19683513946772302
2021-04-01,buffer,148882,0.175569863716647,0.10113780025284448,0.21958600340777001,0.30458528541664265,3360464.2200003415,2692150.4499998535,0.19887543096662408
2021-04-01,cbd,2890196,0.1737766625875437,0.09422401730225219,0.2186046511627907,0.3109987357774968,65387765.28981457,52291073.90994958,0.2002926896464079
2021-04-01,outer,6689323,0.15833054688221396,0.08815426997245181,0.2001779359430605,0.28834837191055307,129464789.82854937,106792648.42036787,0.1751220655299892
2021-04-01,upper_manhattan,277283,0.1479549836878007,0.06692607003891046,0.19069767441860472,0.28297220186703353,5668729.370002197,4681156.559999805,0.17421413963214294
2021-05-01,airport,205603,0.09218939901347004,0.013256212631933651,0.1580689118162351,0.24530042820802078,10014423.82000012,8655365.820000129,0.13571005426051308
2021-05-01,buffer,165419,0.13897545374001508,0.05276283672835394,0.18749999999999994,0.28047697497450386,3999299.280000702,3320292.2299998663,0.16978150482419418
2021-05-01,cbd,3226666,0.14300588869116956,0.0552829302288137,0.19112601230552542,0.289105726580132,79781118.97974996,65737859.049932055,0.17602234851309073
2021-05-01,outer,6847865,0.14003238198115786,0.0655307994757536,0.18143348320550126,0.2735323056739915,139938412.58865702,117401018.23048155,0.1610522367752104
2021-05-01,upper_manhattan,273356,0.12404235016756011,0.040281255180171754,0.1691321796706938,0.2659357749559927,5997954.330002072,5064761.4700000025,0.1555851893259993
2021-06-01,airport,234703,0.08652681294629282,-0.01333873388343259,0.14559686888454024,0.23787461578917402,11532502.030000199,10009966.14000026,0.1320212982438047
2021-06-01,buffer,168909,0.13437830795271763,0.04411764705882355,0.1842669115396389,0.2831070554195415,4361218.590000493,3615169.6799999243,0.17106432401969673
2021-06-01,cbd,3358241,0.1375902661315948,0.0433473810957254,0.19008264462809915,0.2943722943722944,89625924.02987608,73648196.99998263,0.1782712669669928
2021-06-01,outer,6635550,0.14193885314738522,0.06690140845070423,0.1843608164246232,0.27991533360843585,142647783.0189168,119001831.72043774,0.16576459022390355
