operator,month,zone_class,trips,sum_base_fare,sum_driver_pay,sum_tips,sum_cbd_fee,sum_miles,sum_time_s
lyft,2025-04-01,airport,207638,12639867.629999999,10398193.86,923142.8999999999,98407.5,3193243.241,504598469.0
lyft,2025-04-01,buffer,195003,5337260.74,4323959.6,309246.3,223425.0,1036068.677,258336727.0
lyft,2025-04-01,cbd,1347756,36295821.519999996,28852653.14,2136457.65,1984782.0,6801678.505,1724298783.0
lyft,2025-04-01,outer_borough,3050353,64792977.86,53073847.49,2437999.79,411921.0,12953005.228,3264411020.0
lyft,2025-04-01,upper_manhattan,604896,14341199.28,11594182.59,771650.83,277492.5,2942644.595,689416796.0
lyft,2025-05-01,airport,257066,15323147.79,12801698.93,1131394.25,138927.0,3748370.453,654700848.0
lyft,2025-05-01,buffer,209524,6099252.5600000005,4815025.12,351184.44,241578.0,1089499.416,287994553.0
lyft,2025-05-01,cbd,1464324,42698804.59,32938291.35,2496003.62,2154061.5,7341695.447,1958047769.0
lyft,2025-05-01,outer_borough,3472448,75453762.32,62338499.08,2893704.41,466794.0,14625776.781,3815573085.0
lyft,2025-05-01,upper_manhattan,663240,16485343.209999999,13138425.81,880131.67,298266.0,3173344.024,778705552.0
lyft,2025-06-01,airport,215229,13225258.27,10496195.579999998,993756.1100000001,115396.5,3128608.4809999997,533621405.0
lyft,2025-06-01,buffer,183418,5435373.84,4117388.04,320428.42,213120.0,946584.809,244325560.0
lyft,2025-06-01,cbd,1304872,38621348.04,28702985.99,2335917.4699999997,1912977.0,6453012.724,1698463990.0
lyft,2025-06-01,outer_borough,3402868,73058171.0,59120957.77,2793141.26,437418.0,13958978.26,3613360732.0
lyft,2025-06-01,upper_manhattan,608785,14963375.49,11625204.61,804374.27,268075.5,2847231.152,686502483.0
lyft,2025-07-01,airport,202018,12545537.61,9995832.41,913966.3600000001,104035.5,3069276.2750000004,491948940.0
lyft,2025-07-01,buffer,173550,5093249.93,3867393.8200000003,297925.83999999997,205248.0,907425.372,231885264.0
lyft,2025-07-01,cbd,1287212,36989895.05,27654979.2,2201734.28,1890030.0,6416107.151,1651339580.0
lyft,2025-07-01,outer_borough,3285448,69234899.28,56297989.65,2687755.98,429913.5,13705162.902,3425939242.0
lyft,2025-07-01,upper_manhattan,576899,13944669.370000001,10956749.99,756162.1,255261.0,2761019.567,646968874.0
lyft,2025-08-01,airport,203509,12354482.92,10150155.64,915213.1,96172.5,3116550.971,500596926.0
lyft,2025-08-01,buffer,165184,4774168.08,3763036.75,281956.22,191223.0,905956.182,217518872.0
lyft,2025-08-01,cbd,1228167,34066528.64,26839014.06,2039220.57,1761124.5,6341633.374,1562199825.0
lyft,2025-08-01,outer_borough,3556331,76324185.21,62732023.75,2832845.59,427153.5,15403319.586,3771969005.0
lyft,2025-08-01,upper_manhattan,575756,13861658.13,11156045.05,725176.88,234447.0,2864826.924,644984350.0
lyft,2025-09-01,airport,220890,13236765.969999999,10473941.61,998365.77,118351.5,3036232.711,544031526.0
lyft,2025-09-01,buffer,171839,5469525.39,4230453.23,339060.68,196486.5,962928.1510000001,247500908.0
lyft,2025-09-01,cbd,1236430,37967699.95,29259325.2,2383671.33,1813047.0,6505033.0879999995,1704294249.0
lyft,2025-09-01,outer_borough,3202269,73995721.58,57643163.44,2832791.93,414156.0,13573082.647,3503933870.0
lyft,2025-09-01,upper_manhattan,569853,14799143.290000001,11429508.72,809402.84,239556.0,2793931.86,669484809.0
lyft,2025-10-01,airport,232836,13834109.51,11128055.26,1095369.81,126511.5,3253409.268,573379049.0
lyft,2025-10-01,buffer,198609,6058684.03,4833890.95,380089.03,228319.5,1072346.298,286299397.0
lyft,2025-10-01,cbd,1399254,41853145.4,32877578.29,2654140.22,2055667.5,7260898.891,1932453685.0
lyft,2025-10-01,outer_borough,3391197,73231802.59,60932971.23,2980537.4699999997,471246.0,14300763.557,3708888679.0
lyft,2025-10-01,upper_manhattan,630557,15556128.709999999,12721616.32,893957.48,280123.5,3047316.171,750416668.0
lyft,2025-11-01,airport,191138,11866939.04,8973721.21,915823.38,105214.5,2696648.497,449247571.0
lyft,2025-11-01,buffer,195800,5997998.16,4746558.58,365568.95,225151.5,1063233.381,279011726.0
lyft,2025-11-01,cbd,1384586,42116868.4,32636960.15,2561125.88,2044069.5,7222421.242,1887876321.0
lyft,2025-11-01,outer_borough,3512422,76373593.83,63220682.97,3005224.48,464868.0,15081584.688,3796301949.0
lyft,2025-11-01,upper_manhattan,640182,16006052.76,12911212.15,911428.84,276769.5,3167551.17,752306928.0
lyft,2025-12-01,airport,189451,12130581.43,8929901.809999999,967657.38,102651.0,2588414.886,455640405.0
lyft,2025-12-01,buffer,194587,6244272.16,4683244.24,412961.41000000003,217515.0,1007939.6950000001,272888448.0
lyft,2025-12-01,cbd,1346221,43570381.79,32076153.24,2907462.19,1972639.5,6814479.784,1848918757.0
lyft,2025-12-01,outer_borough,3763769,78158202.97,64597512.63,3283030.8,429682.5,14963340.686,3899448501.0
lyft,2025-12-01,upper_manhattan,657336,16465386.09,12722811.9,999419.43,257296.5,3018477.404,735186202.0
lyft,2026-01-01,airport,175079,11056606.06,7992773.52,824954.02,93894.0,2509327.406,390536782.0
lyft,2026-01-01,buffer,180809,5309872.18,3973014.0,331182.95,200022.0,888418.729,230452890.0
lyft,2026-01-01,cbd,1263470,36285030.98,26881670.23,2280287.93,1845144.0,5960181.345,1538990959.0
lyft,2026-01-01,outer_borough,3488898,72036625.3,58829191.75,2979077.0100000002,396258.0,13495060.92,3522750857.0
lyft,2026-01-01,upper_manhattan,601055,14329860.74,11249882.33,836251.05,235330.5,2697839.246,649220435.0
lyft,2026-02-01,airport,163544,10136181.78,7587935.52,768600.3500000001,80166.0,2353556.719,375026936.0
lyft,2026-02-01,buffer,169535,5110816.49,3837367.02,314593.65,187962.0,825013.137,221638207.0
lyft,2026-02-01,cbd,1195154,35425184.28,26225788.75,2149681.31,1769712.0,5486247.954,1501241847.0
lyft,2026-02-01,outer_borough,3606380,75006886.62,60493649.31,3035008.13,352060.5,12946921.313,3629431603.0
lyft,2026-02-01,upper_manhattan,588680,14230995.41,10951460.28,803577.36,209052.0,2478820.394,629349545.0
lyft,2026-03-01,airport,206268,13210923.51,9857306.33,1002057.12,107541.0,2967533.8490000004,477439773.0
lyft,2026-03-01,buffer,182113,5807883.47,4236028.33,368227.13,208608.0,936447.152,240534312.0
lyft,2026-03-01,cbd,1297812,41042839.07,29226264.58,2579592.08,1924123.5,6355711.231,1647837325.0
lyft,2026-03-01,outer_borough,3792768,84772591.14,64260353.64,3191547.7600000002,414147.0,14442761.936,3834823904.0
lyft,2026-03-01,upper_manhattan,638609,16366452.36,12151665.41,897653.8,237940.5,2859714.222,693289851.0
lyft,2026-04-01,airport,166588,10737219.620000001,8053054.4799999995,908217.81,87604.5,2368243.665,391513379.0
lyft,2026-04-01,buffer,167885,5375662.8,4030931.5700000003,355942.34,191584.5,894371.8060000001,231997457.0
lyft,2026-04-01,cbd,1184186,36829545.17,27336689.9,2450899.7600000002,1749684.0,6011505.526,1570440232.0
lyft,2026-04-01,outer_borough,3499395,78606966.36,60292178.72,3061365.81,401056.5,14026940.922,3610784115.0
lyft,2026-04-01,upper_manhattan,613585,15554151.49,11818707.59,884272.73,229390.5,2831794.894,682029652.0
