month,borough,u,l,uber_share
2024-02-01,0,3425.0,1236.0,0.7348208538940142
2024-02-01,Bronx,1863099.0,537080.0,0.7762333559288703
2024-02-01,Brooklyn,3727724.0,1361986.0,0.7324040073010054
2024-02-01,Manhattan,5807682.0,1942470.0,0.7493636253843795
2024-02-01,Queens,2936758.0,1062508.0,0.7343242484995997
2024-02-01,Staten Island,194043.0,85480.0,0.6941933221953113
2024-03-01,0,3659.0,1362.0,0.7287392949611631
2024-03-01,Bronx,2068007.0,615228.0,0.770714082068846
2024-03-01,Brooklyn,4133155.0,1564403.0,0.7254256999226686
2024-03-01,Manhattan,6045942.0,2207790.0,0.7325100936158334
2024-03-01,Queens,3286645.0,1220286.0,0.7292423602668867
2024-03-01,Staten Island,219323.0,94937.0,0.6979030102462929
2024-04-01,0,3488.0,1318.0,0.7257594673325011
2024-04-01,Bronx,1911883.0,546675.0,0.7776440498861528
2024-04-01,Brooklyn,3795934.0,1354161.0,0.7370609668365341
2024-04-01,Manhattan,5797626.0,1982870.0,0.7451486383387383
2024-04-01,Queens,3121425.0,1102521.0,0.7389831688189196
2024-04-01,Staten Island,201617.0,81670.0,0.7117057965949726
2024-05-01,0,3568.0,1427.0,0.7143143143143144
2024-05-01,Bronx,1961550.0,560262.0,0.7778335577751236
2024-05-01,Brooklyn,4029364.0,1404094.0,0.7415837207170829
2024-05-01,Manhattan,6119851.0,1996949.0,0.7539733638872462
2024-05-01,Queens,3338616.0,1164121.0,0.7414636919722383
2024-05-01,Staten Island,220114.0,81778.0,0.729115047765426
2024-06-01,0,3972.0,1430.0,0.7352832284339134
2024-06-01,Bronx,1933742.0,519093.0,0.7883701920430848
2024-06-01,Brooklyn,4046519.0,1388300.0,0.7445545104629979
2024-06-01,Manhattan,5786677.0,1909305.0,0.7519088532171723
2024-06-01,Queens,3310549.0,1114370.0,0.748160361805493
2024-06-01,Staten Island,216391.0,75407.0,0.7415780779854557
2024-07-01,0,3609.0,1436.0,0.7153617443012884
2024-07-01,Bronx,1858147.0,524304.0,0.7799308359332469
2024-07-01,Brooklyn,3715506.0,1330811.0,0.7362807370206826
2024-07-01,Manhattan,5483420.0,1849667.0,0.7477642089886565
2024-07-01,Queens,3188838.0,1114716.0,0.7409778057856367
2024-07-01,Staten Island,211793.0,74945.0,0.7386289923205156
2024-08-01,0,3909.0,1474.0,0.7261749953557496
2024-08-01,Bronx,1878974.0,541058.0,0.7764252704096475
2024-08-01,Brooklyn,3692890.0,1389928.0,0.7265438188028767
2024-08-01,Manhattan,5273340.0,1877584.0,0.737434770667399
2024-08-01,Queens,3182913.0,1174498.0,0.7304596697442587
2024-08-01,Staten Island,205485.0,80444.0,0.71865742894215
2024-09-01,0,3783.0,1085.0,0.7771158586688578
2024-09-01,Bronx,1840545.0,471133.0,0.796194366170375
2024-09-01,Brooklyn,3794489.0,1272218.0,0.7489063409429438
2024-09-01,Manhattan,5688279.0,1780768.0,0.7615802926397437
2024-09-01,Queens,3209847.0,1031007.0,0.756886938338363
2024-09-01,Staten Island,212538.0,69801.0,0.7527759183109666
2024-10-01,0,3815.0,1045.0,0.7849794238683128
2024-10-01,Bronx,1957297.0,479402.0,0.8032576038320696
2024-10-01,Brooklyn,3861796.0,1337252.0,0.7427890644594933
2024-10-01,Manhattan,5913548.0,1983430.0,0.74883683353303
2024-10-01,Queens,3317758.0,1047505.0,0.7600362223307049
2024-10-01,Staten Island,225301.0,70317.0,0.7621355939083547
2024-11-01,0,3766.0,1090.0,0.7755354200988468
2024-11-01,Bronx,1986516.0,491667.0,0.801601818751884
2024-11-01,Brooklyn,3947038.0,1346369.0,0.745651713537236
2024-11-01,Manhattan,5816236.0,1982239.0,0.745817098855866
2024-11-01,Queens,3280930.0,1009881.0,0.7646409967719389
2024-11-01,Staten Island,230901.0,66580.0,0.7761873867574736
2024-12-01,0,4268.0,1136.0,0.7897853441894893
2024-12-01,Bronx,2136417.0,523229.0,0.8032711872181486
2024-12-01,Brooklyn,4141301.0,1428734.0,0.7434964053188176
2024-12-01,Manhattan,5936786.0,2044114.0,0.7438742497713291
2024-12-01,Queens,3610711.0,1117010.0,0.763731827660727
2024-12-01,Staten Island,259573.0,65891.0,0.7975475014133667
2025-01-01,0,4005.0,1043.0,0.7933835182250396
2025-01-01,Bronx,2078377.0,513181.0,0.8019797357419746
2025-01-01,Brooklyn,4068691.0,1390183.0,0.7453352101550613
2025-01-01,Manhattan,5709645.0,2075107.0,0.7334395495193681
2025-01-01,Queens,3401045.0,1041493.0,0.7655635134691026
2025-01-01,Staten Island,241335.0,67882.0,0.780471319494077
2025-02-01,0,3780.0,1000.0,0.7907949790794979
2025-02-01,Bronx,1932631.0,537271.0,0.7824727458822253
2025-02-01,Brooklyn,3805722.0,1373508.0,0.7348045945053608
2025-02-01,Manhattan,5442795.0,1963867.0,0.7348512730836104
2025-02-01,Queens,3137225.0,1018406.0,0.754933486635363
2025-02-01,Staten Island,230913.0,62635.0,0.7866277406080096
2025-03-01,0,3616.0,1421.0,0.7178876315267024
2025-03-01,Bronx,2036088.0,685804.0,0.7480414358835692
2025-03-01,Brooklyn,3836519.0,1666407.0,0.697178010389382
2025-03-01,Manhattan,5351406.0,2277315.0,0.7014814147745081
2025-03-01,Queens,3210302.0,1329315.0,0.7071746360981555
2025-03-01,Staten Island,244550.0,75477.0,0.7641542744830905
2025-04-01,0,4043.0,1370.0,0.7469055976353224
2025-04-01,Bronx,1961944.0,582697.0,0.7710101346319579
2025-04-01,Brooklyn,3711606.0,1472481.0,0.7159613640743298
2025-04-01,Manhattan,5368490.0,2147655.0,0.7142611006040995
2025-04-01,Queens,3213805.0,1163503.0,0.734196679785841
2025-04-01,Staten Island,235994.0,66420.0,0.7803673110371875
2025-05-01,0,4378.0,1519.0,0.742411395624894
2025-05-01,Bronx,2028430.0,657626.0,0.755170405978133
2025-05-01,Brooklyn,3991842.0,1678352.0,0.7040044837972034
2025-05-01,Manhattan,5439219.0,2337088.0,0.6994604251092453
2025-05-01,Queens,3465992.0,1350575.0,0.7195980041386324
2025-05-01,Staten Island,256029.0,74555.0,0.7744748687171793
2025-06-01,0,4429.0,1655.0,0.7279750164365549
2025-06-01,Bronx,1882975.0,658639.0,0.7408579744996683
2025-06-01,Brooklyn,3809603.0,1623555.0,0.7011765533047263
2025-06-01,Manhattan,5025492.0,2097075.0,0.705573145187683
2025-06-01,Queens,3344923.0,1296540.0,0.7206613518194587
2025-06-01,Staten Island,244812.0,71721.0,0.7734169896977566
2025-07-01,0,4703.0,1654.0,0.7398143778511876
2025-07-01,Bronx,1966404.0,640131.0,0.7544130426025355
2025-07-01,Brooklyn,3687942.0,1540307.0,0.7053875972624869
2025-07-01,Manhattan,4996272.0,2037661.0,0.7103098650498946
2025-07-01,Queens,3384940.0,1269161.0,0.7273026520051885
2025-07-01,Staten Island,249889.0,68969.0,0.7836999542115927
2025-08-01,0,4839.0,2114.0,0.6959585790306343
2025-08-01,Bronx,1872173.0,698354.0,0.7283226357863583
2025-08-01,Brooklyn,3564765.0,1646527.0,0.6840462979238162
2025-08-01,Manhattan,4768763.0,1969107.0,0.7077552698404689
2025-08-01,Queens,3258750.0,1373601.0,0.7034764852663367
2025-08-01,Staten Island,229956.0,77272.0,0.7484864660773106
2025-09-01,0,4248.0,1732.0,0.7103678929765886
2025-09-01,Bronx,1760238.0,631395.0,0.7359983743325167
2025-09-01,Brooklyn,3605766.0,1495763.0,0.7068010394530738
2025-09-01,Manhattan,5429862.0,1978122.0,0.7329743152792987
2025-09-01,Queens,3153020.0,1258776.0,0.7146794638736695
2025-09-01,Staten Island,227664.0,68049.0,0.7698816081809051
2025-10-01,0,4295.0,1422.0,0.7512681476298758
2025-10-01,Bronx,2005347.0,673886.0,0.7484780159097771
2025-10-01,Brooklyn,4031305.0,1600351.0,0.7158294114555293
2025-10-01,Manhattan,5889424.0,2228420.0,0.7254911525769651
2025-10-01,Queens,3435997.0,1304531.0,0.7248131431773001
2025-10-01,Staten Island,251203.0,75957.0,0.7678291967233158
2025-11-01,0,4566.0,1535.0,0.7484019013276512
2025-11-01,Bronx,1971160.0,694992.0,0.7393276902442172
2025-11-01,Brooklyn,3979327.0,1672023.0,0.7041374184929264
2025-11-01,Manhattan,5542868.0,2220568.0,0.713970978829477
2025-11-01,Queens,3318341.0,1287077.0,0.7205298194430995
2025-11-01,Staten Island,242416.0,81226.0,0.7490251574270336
2025-12-01,0,5391.0,1588.0,0.7724602378564264
2025-12-01,Bronx,2184458.0,751830.0,0.7439522281193125
2025-12-01,Brooklyn,4309855.0,1749944.0,0.7112207847157966
2025-12-01,Manhattan,5665159.0,2198144.0,0.7204553862416341
2025-12-01,Queens,3713395.0,1396136.0,0.726758483312852
2025-12-01,Staten Island,273163.0,91794.0,0.74847995791285
2026-01-01,0,4814.0,1538.0,0.7578715365239295
2026-01-01,Bronx,2094277.0,692261.0,0.7515695102668616
2026-01-01,Brooklyn,4260496.0,1656057.0,0.7200976649748595
2026-01-01,Manhattan,5261315.0,2045334.0,0.7200722246271855
2026-01-01,Queens,3540651.0,1258730.0,0.7377307615294556
2026-01-01,Staten Island,249015.0,89143.0,0.7363865412026331
2026-02-01,0,4250.0,1634.0,0.7222977566281441
2026-02-01,Bronx,1937789.0,724096.0,0.7279762273727077
2026-02-01,Brooklyn,3901636.0,1717019.0,0.6944074694032647
2026-02-01,Manhattan,4964603.0,1953369.0,0.7176384928993641
2026-02-01,Queens,3264775.0,1269761.0,0.7199799494369435
2026-02-01,Staten Island,240743.0,91452.0,0.7247038636945168
2026-03-01,0,4943.0,1688.0,0.7454380938018399
2026-03-01,Bronx,2289231.0,808154.0,0.7390850669193529
2026-03-01,Brooklyn,4294567.0,1748729.0,0.7106332372268378
2026-03-01,Manhattan,5608587.0,2118534.0,0.7258313930893537
2026-03-01,Queens,3648168.0,1375727.0,0.7261632657529665
2026-03-01,Staten Island,273957.0,100576.0,0.7314629151503339
2026-04-01,0,4943.0,1642.0,0.7506454062262718
2026-04-01,Bronx,2074422.0,785361.0,0.7253774149996696
2026-04-01,Brooklyn,4043960.0,1565375.0,0.7209339431501238
2026-04-01,Manhattan,5669612.0,1965656.0,0.7425557295434816
2026-04-01,Queens,3491242.0,1258446.0,0.7350465967448809
2026-04-01,Staten Island,249947.0,89173.0,0.7370458834630809
