month,borough,pay,seconds,tips,fare,trips,pay_per_hour,pay_per_trip,tip_share,margin_share
2021-07-01,Staten Island,2647550.74,147040517.0,124027.93,3156432.39,156018,64.82011120785165,16.969521080900922,0.0447499222527932,0.16122051326434395
2021-08-01,Bronx,22853650.7,1380087129.0,427136.14,27505562.98,1420688,59.6144553421163,16.086326272904394,0.01834715222193925,0.16912623396883486
2021-08-01,Brooklyn,49678717.52,3051173731.0,1936424.06,60789819.36,2761327,58.61461812382129,17.990885367795993,0.03751658913884161,0.1827789909063483
2021-08-01,Manhattan,78373611.69,4247893358.0,4717207.25,96961257.99,3799857,66.41998240201585,20.62541082203883,0.05677170245976637,0.19170178569586027
2021-08-01,Queens,41331336.72,2420191337.0,1980857.81,50517145.08,2096488,61.47977224661886,19.714559167522065,0.04573441340239566,0.18183546092031055
2021-08-01,Staten Island,2530877.31,139567034.0,122381.25,2956699.85,149050,65.28159304438611,16.980055753102985,0.04612488652444035,0.14401953583485994
2021-09-01,Bronx,23294163.61,1406276731.0,457574.98,26895464.330000002,1381848,59.631925315558675,16.857254640163028,0.01926490468334175,0.13389992735626444
2021-09-01,Brooklyn,50630047.19,3114230576.0,2037563.48,59863304.38,2685126,58.52751279518617,18.85574352562971,0.03868722074306319,0.15423901646640115
2021-09-01,Manhattan,94938369.07,5110279719.0,5709397.08,114528161.71,4293975,66.8805128966366,22.10966972793274,0.056726515633650755,0.17104782219070158
2021-09-01,Queens,43931745.31,2554184063.0,2184831.1,52081412.72,2079789,61.91968911208417,21.12317418257333,0.04737626402653423,0.15647938457073396
2021-09-01,Staten Island,2542747.28,142812100.0,126249.99,2913129.25,145877,64.09744137926687,17.430762080382788,0.04730240507139972,0.12714230582113728
2021-10-01,Bronx,24036692.74,1481111653.0,465948.93,26646933.0,1491614,58.423747925234906,16.114552920527697,0.019016273276790733,0.09795649878355617
2021-10-01,Brooklyn,55975275.85,3536714311.0,2296055.77,63790418.57,3076308,56.97689305388739,18.19560195208022,0.03940283680100324,0.1225127988684398
2021-10-01,Manhattan,107461792.97,6090923309.0,6605208.38,126134437.48,5122749,63.51458310439876,20.97736839536741,0.05790639099675079,0.14803764049735235
2021-10-01,Queens,46055198.79,2751251187.0,2271241.84,52900859.13,2266892,60.26302375712523,20.316450360228895,0.04699791274489317,0.12940546623595073
2021-10-01,Staten Island,2773507.79,156900919.0,140828.18,3128010.87,160593,63.6365172851537,17.270415211123773,0.04832256179441109,0.11333179286554085
2021-11-01,Bronx,22343058.75,1447062714.0,446130.86,26007334.03,1477661,55.58502110641765,15.120557929051387,0.019576424946863215,0.14089392152894964
2021-11-01,Brooklyn,50731913.93,3371234957.0,2161602.12,60406290.84,2966824,54.17447685418029,17.099738282419178,0.040867052928692575,0.16015512251240227
2021-11-01,Manhattan,103366877.61,6026722306.0,6551116.51,126201601.98,5008554,61.745131184413324,20.638067915410314,0.05960003694070322,0.18093846680027703
2021-11-01,Queens,45228205.58,2784105466.0,2347573.01,53347304.199999996,2243828,58.482533106739716,20.156716816083943,0.04934386949777504,0.15219323153727415
2021-11-01,Staten Island,2548422.23,151145153.0,133528.63,3019413.0,154730,60.698737907923515,16.470123634718544,0.049787873443736405,0.15598752803939042
2021-12-01,Bronx,22110581.3,1436961927.0,491078.62,26558019.62,1548607,55.393320577518686,14.277722688842296,0.021727546637645364,0.16746121825479698
2021-12-01,Brooklyn,48229888.42,3238736704.0,2237994.44,58811032.78,2976956,53.60966765145229,16.201075333327065,0.044344924200769215,0.1799176763241327
2021-12-01,Manhattan,98319474.8,5768686563.0,7015298.4,122411517.48,4861590,61.357140037771195,20.223728204147204,0.06660002378018126,0.19681189463186133
2021-12-01,Queens,42670995.97,2663957282.0,2404697.44,52251794.71,2287891,57.66443273319726,18.650799347521364,0.053347985534627856,0.18335827110195735
2021-12-01,Staten Island,2546348.5100000002,152222859.0,144814.41999999998,3092903.55,160511,60.21996102438202,15.864012497585836,0.05381109348143406,0.1767126039219683
2022-01-01,Bronx,19650120.57,1274569208.0,411303.12,23787937.29,1415717,55.501445985034344,13.879977827489533,0.02050218999188088,0.1739460075733199
2022-01-01,Brooklyn,43297133.1,2948982102.0,1837793.66,52913790.2,2861514,52.85541714691628,15.130847900796573,0.04071777206535119,0.18174198188509283
2022-01-01,Manhattan,70535095.78,4385334104.0,4335621.15,88719991.87,4339553,57.903534550853465,16.254000303717916,0.05790810249691568,0.2049695418891161
2022-01-01,Queens,37073434.13,2266088570.0,1822273.07,45628886.14,2091130,58.896357642367,17.72889974798315,0.046850236213213776,0.18750078587826768
2022-01-01,Staten Island,2280354.08,135085825.0,125679.87,2770553.21,149851,60.770807655059286,15.21747656004965,0.052235285374921656,0.17693185903475206
2022-02-01,Bronx,19330453.830000002,1335070443.0,418917.27999999997,24446411.68,1387397,52.12431610097446,13.932892913852346,0.021211676952481953,0.2092723429911575
2022-02-01,Brooklyn,45091359.95,3215598538.0,2029995.66,57320686.45,2912182,50.481704697180085,15.483702581088682,0.04308016256580696,0.21334926808086052
2022-02-01,Manhattan,87268364.66,5516038206.0,5530759.89,113571161.62,4950471,56.955028417727384,17.628295299578564,0.05959926795451649,0.23159749873834223
2022-02-01,Queens,37610334.92,2429328048.0,1985027.63,47331920.69,2071729,55.734426572594366,18.15408044198831,0.05013283127521204,0.2053917446889898
2022-02-01,Staten Island,2269480.85,141033368.0,129075.56,2893303.7199999997,148709,57.930482522405626,15.26122057172061,0.05381385214117186,0.21560918948391627
2022-03-01,Bronx,24942539.28,1590076068.0,511120.99,29463750.55,1613050,56.4709721849609,15.462967223582655,0.020080451478423068,0.15344995751058577
2022-03-01,Brooklyn,56103945.68,3701642414.0,2467378.22,68237859.69,3300781,54.56340236542362,16.997172996330264,0.042126044892080716,0.17781791611172382
2022-03-01,Manhattan,110560896.41,6515953858.0,7430431.36,140479406.21,5651130,61.08380073737471,19.564387372083104,0.06297438549453489,0.21297434696780682
2022-03-01,Queens,50046282.39,2987728816.0,2737980.52,60454381.21,2428960,60.30219865978627,20.60399610944602,0.05187115191261463,0.17216450837277542
2022-03-01,Staten Island,2938890.6,169615555.0,158929.21,3525012.4299999997,175040,62.3763908917434,16.789822897623402,0.05130356823433187,0.16627511012776763
2022-04-01,Bronx,24627619.24,1561179479.0,547923.6900000001,29535848.53,1565593,56.7900298822721,15.730537400205543,0.02176412606168967,0.1661787127942047
2022-04-01,Brooklyn,56980860.48,3700407144.0,2645334.6,70721849.77,3231636,55.43473724522676,17.63220253766204,0.04436530951624157,0.19429623708497634
2022-04-01,Manhattan,118379320.51,6633303770.0,8109487.31,152252840.04,5634184,64.24634972446016,21.01090779250376,0.06411229143324848,0.2224820208352153
2022-04-01,Queens,52164575.8,3102316464.0,3016244.61,63867073.14,2443789,60.53298400056455,21.345777315472,0.054661104847462345,0.18323209072611657
2022-04-01,Staten Island,2841077.98,165070654.0,155643.15,3433804.36,168776,61.96062401255162,16.833424065032943,0.05193781578201105,0.1726150700094049
2022-05-01,Bronx,25531794.0,1579934417.0,549074.43,30444107.72,1550181,58.17612263585495,16.470201866749754,0.021052766378301155,0.1613551550000888
2022-05-01,Brooklyn,61148813.75,3855647525.0,2717929.56,75270604.63,3296190,57.094360434308626,18.55136195122247,0.042556257281000855,0.18761362353095257
2022-05-01,Manhattan,130096178.73,7103699360.0,8657790.120000001,166470325.81,5752173,65.92990774147853,22.616875175694474,0.062396702535835256,0.21850228803850258
2022-05-01,Queens,58343027.38,3436990364.0,3312844.9,71657346.23,2589260,61.1101214504307,22.53270331291566,0.05373121452171271,0.1858053577265445
2022-05-01,Staten Island,2973155.11,169898932.0,161091.51,3600566.47,171329,62.99838539302884,17.353484290458706,0.05139720307012727,0.1742535140588587
2022-06-01,Bronx,24321290.6,1518512880.0,546394.7,28954648.18,1496408,57.659468887744964,16.253114524915667,0.021972077151869055,0.16002120112792195
2022-06-01,Brooklyn,59457722.48,3814486420.0,2632312.19,72893925.1,3254437,56.114448279514384,18.26974142685816,0.042395083268843024,0.18432540985503876
2022-06-01,Manhattan,124222866.44,7025092241.0,8358091.49,158208708.54,5635406,63.65785726969219,22.04328604540649,0.06304141726304995,0.21481650671212793
2022-06-01,Queens,56804171.69,3354399150.0,3270253.9899999998,69669055.95,2527676,60.96323333614009,22.472884851539515,0.05443670834940223,0.1846570774438634
2022-06-01,Staten Island,2901365.89,166773506.0,158712.79,3519386.79,167370,62.62935555243409,17.335041465017625,0.05186559124682376,0.17560471095591057
2022-07-01,Bronx,23033738.95,1410184690.0,504665.64,27619982.03,1443206,58.80184404781759,15.96011861785497,0.02144009540113016,0.1660480110022723
2022-07-01,Brooklyn,55585163.660000004,3544874012.0,2427626.17,68662705.55,3147277,56.44956308703927,17.661350958304592,0.0418463958915592,0.19046062611787062
2022-07-01,Manhattan,106178145.76,6210193480.0,7081120.0200000005,140191826.06,5357963,61.55063058292992,19.816886708624157,0.0625213307823723,0.24262242140595736
2022-07-01,Queens,54181393.5,3127496282.0,3044526.17,67632168.0,2497837,62.367145797297546,21.691324734159995,0.05320187403813898,0.19888131487962946
2022-07-01,Staten Island,2762495.79,155882365.0,151446.15,3371498.1100000003,161733,63.79801104505952,17.080594498339856,0.051972946997015324,0.18063255565639347
2022-08-01,Bronx,22832486.71,1437313780.0,517886.5,27920540.48,1460505,57.187896825145586,15.633282125018402,0.02217893886930298,0.1822333551760814
2022-08-01,Brooklyn,54052354.67,3571189388.0,2380822.11,67634381.18,3127331,54.48842267113054,17.28386111671582,0.04218834107605593,0.20081541773633194
2022-08-01,Manhattan,102010151.69,6191096608.0,6787364.64,137456924.52,5256582,59.316881860551966,19.406175284624116,0.06238529029847385,0.25787549775160656
2022-08-01,Queens,55140142.61,3255590249.0,3121780.05,69743859.25,2530104,60.97343283816919,21.793626906245752,0.053581823384336626,0.20939071621563587
2022-08-01,Staten Island,2663142.12,153333587.0,151124.09,3317579.81,158288,62.5258419865962,16.824662134842818,0.05369928738902067,0.19726358595122984
2022-09-01,Bronx,23257772.44,1470102585.0,527952.52,27563066.34,1423554,56.95383549305167,16.33782240786089,0.02219619208108425,0.1561979297547197
2022-09-01,Brooklyn,57714877.78,3754483795.0,2572764.07,70727749.51,3125309,55.340113675467336,18.466934879079158,0.04267481677922023,0.18398537801856896
2022-09-01,Manhattan,128218501.51,7293296809.0,8543202.1,165101711.62,5664049,63.28915681402101,22.637251462690383,0.06246779525621031,0.22339689727076129
2022-09-01,Queens,59848690.24,3527498853.0,3478039.46,72635492.27,2558799,61.078768227171416,23.389367527500205,0.05492213914213858,0.17604068796655237
2022-09-01,Staten Island,2787197.07,162227810.0,153614.79,3391157.4,160041,61.850736023620115,17.415518960766303,0.05223550411007932,0.17809858368709164
2022-10-01,Bronx,24640720.68,1547518336.0,548892.26,28998301.330000002,1541821,57.32183741181856,15.981570286044878,0.02179042057166282,0.15027020377541545
2022-10-01,Brooklyn,61897706.75,3978951670.0,2816200.72,74813269.86,3445065,56.00262651594359,17.9670649900655,0.04351770477320553,0.1726373293690976
2022-10-01,Manhattan,136951052.74,7817336870.0,9134193.45,171061327.82999998,6302743,63.06799848373428,21.72880168840773,0.06252646100975845,0.19940377829814704
2022-10-01,Queens,58835467.68,3474954374.0,3457535.0300000003,71786585.15,2668637,60.95265170465804,22.04701039519425,0.055504388608400734,0.18041138804608547
2022-10-01,Staten Island,3043670.07,175153737.0,167691.25,3685039.74,177485,62.55768469273367,17.14888621573654,0.052218119759878036,0.1740468801565761
2022-11-01,Bronx,22512053.83,1454439606.0,507898.69,27485741.39,1490594,55.721388123419956,15.102740135811628,0.022063411710286186,0.18095519016305506
2022-11-01,Brooklyn,53626039.49,3576916171.0,2508987.4,67192266.98,3153245,53.9721181416527,17.006620002568784,0.04469557670145083,0.201901619036578
2022-11-01,Manhattan,118939831.27,7041478897.0,8542371.52,154184322.18,5702055,60.808730500410384,20.859116804380175,0.0670083457380459,0.22858673574382227
2022-11-01,Queens,52495942.54,3182961884.0,3192175.76,65832949.24,2484853,59.37406730944064,21.126377512070132,0.0573223850517499,0.20258862551301982
2022-11-01,Staten Island,2795522.05,164044269.0,159358.18,3462792.57,168840,61.3485581748668,16.557226072020846,0.05393050397849797,0.19269722529178235
2022-12-01,Bronx,24276418.78,1555104833.0,565018.8,30264010.16,1627032,56.198852806214646,14.920676901253326,0.022745012166884425,0.19784527391924456
2022-12-01,Brooklyn,56597479.8,3743852845.0,2776886.35,72488663.61,3368812,54.42279269926807,16.800426916076052,0.04676911148802218,0.2192230207953202
2022-12-01,Manhattan,137890986.57,7806632811.0,10408496.47,180730041.57,6204938,63.58792115245036,22.222782334005593,0.07018565578676074,0.23703339316395644
2022-12-01,Queens,54188554.7,3308886128.0,3343890.38,68768056.75,2661833,58.95603214303179,20.35760872301155,0.05812181935515263,0.21200980133846803
2022-12-01,Staten Island,2971382.41,175232983.0,178861.14,3723771.5,181245,61.04431079621581,16.394286242379103,0.056776924438112095,0.20205028423467974
2023-01-01,Bronx,23171936.18,1515561189.0,493966.39,27483784.58,1606637,55.04163794471514,14.422633227045063,0.02087249318038581,0.15688699594661137
2023-01-01,Brooklyn,52856675.53,3618698581.0,2363315.97,65267816.24,3358657,52.58355390722165,15.737443725274716,0.04279819510656752,0.19015713141622959
2023-01-01,Manhattan,105877068.73,6527114422.0,7339603.15,138000563.41,5852950,58.396011282303824,18.089522160619858,0.06482793592254109,0.23277799659818066
2023-01-01,Queens,52796736.58,3158795597.0,2974368.22,64516844.62,2622784,60.171114543946224,20.130036091420415,0.053331706995340004,0.18165965972190168
2023-01-01,Staten Island,2739000.96,160342482.0,155609.33000000002,3309089.67,173282,61.49588888115129,15.806609803672625,0.053758300569020645,0.17227961972997852
2023-02-01,Bronx,23780555.95,1501072105.0,444013.7,28275537.75,1580882,57.032571010304665,15.042587587182345,0.01832906451652899,0.1589706919013415
2023-02-01,Brooklyn,54076966.97,3562878171.0,2054952.6,66456964.8,3281084,54.64039794472108,16.481433261080788,0.036609341275730754,0.18628593507478386
2023-02-01,Manhattan,109380132.16,6577572646.0,6432113.92,141623498.98,5806371,59.865317643502,18.837950961108064,0.05553915184027143,0.22766961028517863
2023-02-01,Queens,51013658.53,2962173000.0,2615045.65,62523915.15,2478846,61.99812458894197,20.57959975327229,0.04876205177777242,0.1840936638786287
2023-02-01,Staten Island,2711844.89,153601511.0,139755.33000000002,3315533.9,166241,63.558239371746815,16.312732057675305,0.04900944003995062,0.1820789737664874
2023-03-01,Bronx,28178534.63,1753520141.0,554723.66,33678440.55,1783801,57.850903617308376,15.796904828509458,0.019305978263977803,0.1633064307664328
2023-03-01,Brooklyn,62291787.68,4035417730.0,2640904.72,76968714.2,3630137,55.57056311193835,17.15962446596368,0.040671418701251946,0.19068691315100605
2023-03-01,Manhattan,126369320.88,7373096534.0,8626710.31,164198872.7,6190901,61.70128833525456,20.412104939167982,0.06390343652294746,0.23038862081054956
2023-03-01,Queens,61016158.61,3508944086.0,3424847.31,74841589.83,2792209,62.59950731970712,21.852289212591177,0.05314701813084298,0.18472925617165503
2023-03-01,Staten Island,3218174.52,180335798.0,170678.09,3939140.14,191771,64.24364103238116,16.781340870100276,0.05036456572243784,0.18302614133448936
2023-04-01,Bronx,27332521.36,1647846071.0,569733.61,32113507.63,1676457,59.712541497451554,16.30374137839503,0.02041890917463722,0.14887773472411547
2023-04-01,Brooklyn,62374394.1,3892099050.0,2719073.2399999998,76116941.28,3479769,57.69324363931591,17.924866305780643,0.04177182981815329,0.1805451841456338
2023-04-01,Manhattan,125938648.67,7150234681.0,8621984.1,164424959.05,6001517,63.40758806375184,20.984469205035992,0.06407508587401836,0.2340661089554944
2023-04-01,Queens,61389372.1,3445148437.0,3462033.94,74453648.71,2700331,64.14868433142058,22.734017459341096,0.05338409992012565,0.17546858799205234
2023-04-01,Staten Island,3110251.92,169133531.0,166550.96,3725547.04,175276,66.20157957915512,17.744881900545426,0.05082727466352813,0.16515564382727543
2023-05-01,Bronx,28247713.36,1749585478.0,622860.55,33310225.28,1715909,58.12334943031574,16.462244419721557,0.0215742351344203,0.1519807169553914
2023-05-01,Brooklyn,65274785.42,4180652572.0,2951916.42,80130478.03999999,3583926,56.208743363618595,18.21320680728341,0.043266292234418816,0.1853937850287657
2023-05-01,Manhattan,132959368.69,7625699893.0,9642039.73,176438676.58,5963308,62.76849784285105,22.296243744243966,0.06761531906895034,0.2464273068285333
2023-05-01,Queens,66442834.64,3832803092.0,3916257.6,80951742.88,2861112,62.40712057534523,23.222731105947616,0.05566100237111303,0.1792291027199685
2023-05-01,Staten Island,3395644.9,189074394.0,183830.02,4073044.6,189813,64.65350162645503,17.88942222081733,0.051356700105053395,0.16631286090017283
2023-06-01,Bronx,26347719.259999998,1635936758.0,585215.97,31657565.95,1627603,57.980107649124655,16.188050316938465,0.021728636890202036,0.1677275725615286
2023-06-01,Brooklyn,63191712.15,4076165578.0,2875198.41,79231988.7,3528848,55.80984368442159,17.907178815862853,0.04351949236961566,0.2024469764445027
2023-06-01,Manhattan,123732203.02,7208010501.0,9223989.79,168232764.74,5748820,61.79734766066207,21.523060909891072,0.06937615762795998,0.2645178053679058
2023-06-01,Queens,63999679.7,3646398850.0,3873557.7399999998,79328815.25,2763800,63.18531142581948,23.156407735726177,0.057070472635465906,0.19323540256703875
2023-06-01,Staten Island,3229999.6,177557656.0,175560.0,3909464.67,178351,65.48857887603563,18.11035317996535,0.05155099913682321,0.17380002822739404
2023-07-01,Bronx,26824211.81,1655660798.0,590886.84,31572109.53,1676436,58.325450860859235,16.00073716503344,0.021553336267130303,0.15038265705649234
2023-07-01,Brooklyn,61318005.81,3950742271.0,2794978.82,75120259.75,3477015,55.87426508085675,17.63524339411823,0.04359458284667288,0.18373543949307225
2023-07-01,Manhattan,112591171.41,6724784001.0,8408447.58,151705653.65,5593145,60.27378976272341,20.1302078544361,0.06949152113193774,0.25783140772222635
2023-07-01,Queens,64277715.08,3632526050.0,3828254.1999999997,78504423.28,2838892,63.70216513326862,22.64183177098671,0.05621025940121529,0.1812217401974653
2023-07-01,Staten Island,3250146.52,178925821.0,178072.81,3888704.02,183326,65.39317470562284,17.72878107851587,0.05194323724905897,0.16420830608753811
2023-08-01,Bronx,27039453.48,1677319052.0,588326.99,31581860.93,1660150,58.034297298377076,16.287355648585972,0.02129476128706187,0.14382963246111669
2023-08-01,Brooklyn,59676047.85,3898054412.0,2546779.89,72547891.93,3371109,55.11307682074501,17.702200625966114,0.04092999277759921,0.17742547353987603
2023-08-01,Manhattan,104882522.74,6338966154.0,7527192.88,141863489.32,5178594,59.56445778240071,20.253088529434823,0.06696212011998684,0.26067994490522095
2023-08-01,Queens,63758004.65,3637867034.0,3678964.41,78080173.88,2791762,63.09433923636913,22.837908335309386,0.054554118627821974,0.1834290130041396
2023-08-01,Staten Island,3182272.7199999997,177084455.0,170856.59,3819789.77,177522,64.69332269735364,17.92607519068059,0.05095436954681596,0.16689846520008877
2023-09-01,Bronx,28642609.3,1769453807.0,599373.9299999999,32543993.19,1683337,58.27413695236408,17.01537440215477,0.020497034188334016,0.11988030685794282
2023-09-01,Brooklyn,68066583.68,4395697459.0,2924479.95,81653099.28,3583717,55.74535179765201,18.993292070774565,0.0411950434387371,0.16639314024578433
2023-09-01,Manhattan,137487607.76,7886595363.0,9649619.98,183481603.0,5958819,62.75906968146047,23.072962571945883,0.06558245067014201,0.25067360698827124
2023-09-01,Queens,70779360.21,4046549379.0,4061043.08,84305047.02,2938261,62.968636458099674,24.088860795552197,0.05426270973265356,0.16043745052169
2023-09-01,Staten Island,3351496.53,187538468.0,174450.9,3957723.03,183939,64.33553412625723,18.220695611044963,0.04947631904994114,0.15317557479508614
2023-10-01,Bronx,28107202.96,1765307334.0,594284.62,32978625.490000002,1715787,57.31915837381323,16.381522275200826,0.020705707965259407,0.1477145410889592
2023-10-01,Brooklyn,66083824.67,4302264661.0,3032612.03,82258686.75,3571070,55.296869801753,18.5053288426158,0.043876857297534835,0.19663409080622107
2023-10-01,Manhattan,132631633.51,7893809062.0,10019552.08,183042409.11,6021720,60.48713325668226,22.025539797599357,0.07023812692870028,0.27540489575672855
2023-10-01,Queens,68463907.81,3963897771.0,4128171.44,84651043.07000001,2918680,62.17871457714746,23.45714768662546,0.05686806994166654,0.1912219232386123
2023-10-01,Staten Island,3316057.27,184802680.0,180861.93,4075241.33,184332,64.59758144200073,17.98959090120001,0.05172036288399228,0.1862918042205859
2023-11-01,Bronx,27762922.98,1733648884.0,583349.45,32116018.98,1716850,57.65096015139822,16.17084950927571,0.020579406037974073,0.1355428268587977
2023-11-01,Brooklyn,60972741.5,4010603985.0,2822816.08,75292885.36,3447503,54.73037732495047,17.686059011406225,0.044247847139829016,0.19019252339089798
2023-11-01,Manhattan,121314355.05,7318194854.0,9594780.52,170549482.64000002,5665037,59.67751431779518,21.41457417665586,0.07329343730078684,0.28868529430796763
2023-11-01,Queens,64472004.910000004,3766469997.0,3877705.96,78933307.5,2813574,61.62247883585093,22.914629190488682,0.056733319141251834,0.18320912993542038
2023-11-01,Staten Island,3254712.41,179927909.0,173978.85,3948327.1,180994,65.12032925364569,17.98243262207587,0.05074205777279579,0.17567305657122478
2023-12-01,Bronx,28935865.669999998,1768875140.0,612470.7,34442895.72,1792959,58.890033590499776,16.138609789738638,0.020727755780587116,0.15988870665140464
2023-12-01,Brooklyn,64292344.96,4136250870.0,2921729.09,80736345.41,3608545,55.9570609062211,17.81669480635547,0.043469007515100924,0.20367531334856837
2023-12-01,Manhattan,133301738.73,7598349635.0,10492146.03,187005897.91,5794748,63.15664354500317,23.003888819669122,0.0729665663286862,0.2871789594884654
2023-12-01,Queens,65393810.84,3759665773.0,3820505.45,81672971.22,2922301,62.61666149013827,22.377506916638637,0.05519819677178523,0.19932127038882075
2023-12-01,Staten Island,3645879.0,197400387.0,193588.88999999998,4407190.11,194320,66.490064176014,18.762242692466035,0.05042076025800543,0.17274297023687968
2024-01-01,Bronx,28239080.13,1735493793.0,551695.05,33194108.6,1804014,58.57738522490929,15.653470610538498,0.01916221590251743,0.1492743344823546
2024-01-01,Brooklyn,61507666.26,3992032030.0,2594833.93,76694309.36,3671417,55.46739025939128,16.753113650669484,0.04047944966746858,0.19801525337055337
2024-01-01,Manhattan,111471937.36,6662957315.0,7978635.08,158115304.85,5874148,60.22835739808428,18.976698809767818,0.06679444825605726,0.29499590526198194
2024-01-01,Queens,63499165.769999996,3587965709.0,3472824.0100000002,79983412.58,2933545,63.712146467451085,21.645880929046594,0.0518548727820104,0.20609581759858442
2024-01-01,Staten Island,3327584.07,181048137.0,170329.82,4023793.47,187950,66.16639558130332,17.704623942537907,0.048694686420654006,0.17302314474902714
2024-02-01,Bronx,30689791.7,1851141800.0,574562.42,34492350.48,1863099,59.68383952001948,16.472442795578765,0.018377556043367896,0.11024353884508009
2024-02-01,Brooklyn,65731984.58,4177137818.0,2695755.57,78451217.59,3727724,56.65006873086608,17.633275580488256,0.0393956539276418,0.16212919825506056
2024-02-01,Manhattan,116277780.16,6898096495.0,8028304.62,159808983.27,5807682,60.683408659101396,20.021375164824796,0.06458496890324149,0.272395219713358
2024-02-01,Queens,63183147.32,3541266990.0,3443382.6,77372267.38,2854474,64.23105939041326,22.13477765781016,0.05168185412229255,0.18338767287654478
2024-02-01,Staten Island,3558498.7,189956416.0,177416.92,4159863.35,194043,67.43965584189586,18.338712038053423,0.04748954153306065,0.14456355880055527
2024-03-01,Bronx,33732587.88,2061592733.0,652260.01,39889049.84,2068007,58.90461021915138,16.311641053439377,0.018969402222939424,0.15433964921938081
2024-03-01,Brooklyn,72314471.15,4672076398.0,3089104.67,90314702.14,4133155,55.72085598845125,17.49619144455023,0.04096761508199784,0.19930565637139785
2024-03-01,Manhattan,124635027.16,7386476470.0,9312169.83,177482835.10999998,6045942,60.744266850145394,20.61465808967403,0.06952119969106343,0.2977629240441537
2024-03-01,Queens,71785937.45,4059090827.0,4094516.8000000003,91248909.04,3196823,63.6668125534408,22.455399454395817,0.05396009869036861,0.21329538944370485
2024-03-01,Staten Island,4004239.82,215783918.0,200982.13,4900286.25,219323,66.80415985402581,18.257272698257818,0.047793465455491596,0.18285593622209317
2024-04-01,Bronx,31240113.52,1909882054.0,631943.28,36834598.56,1911883,58.88552564618213,16.33997138946264,0.01982750231544517,0.15188125454624213
2024-04-01,Brooklyn,66690321.73,4275932282.0,2932492.5,83487507.95,3795934,56.148026300291164,17.56888337099644,0.042119706484608166,0.201194006534004
2024-04-01,Manhattan,120117004.63,7146790340.0,9045779.66,171095130.78,5797626,60.5056530408866,20.7183086025211,0.07003394754707483,0.2979519400557894
2024-04-01,Queens,68377887.59,3842564102.0,4063350.14,87476538.77,3036241,64.06149352092187,22.520573165964098,0.05609167191682659,0.21832883934989278
2024-04-01,Staten Island,3606211.3000000003,193971463.0,191282.92,4454473.7,201617,66.92923010020294,17.886444595445823,0.05037082584420629,0.19042932052781003
2024-05-01,Bronx,33069809.13,2054921271.0,706394.95,38897320.28,1961550,57.9347318790784,16.85901920929877,0.020913982765111243,0.14981780513544418
2024-05-01,Brooklyn,73446930.12,4776033222.0,3292726.68,91193295.64,4029364,55.36162253102518,18.22792135930137,0.0429077587430649,0.19460164692431547
2024-05-01,Manhattan,136262912.62,8027470279.0,10340438.67,193098371.12,6119851,61.10847731386537,22.265723890990156,0.0705334399180637,0.294334220275115
2024-05-01,Queens,76669766.66,4413984654.0,4540506.47,97027405.22,3248752,62.531064698169196,23.599759741586922,0.055910493771294624,0.2098132843379773
2024-05-01,Staten Island,4055886.29,221202295.0,212927.0,4920821.07,220114,66.00831444357303,18.42629859981646,0.04987967042240913,0.17577041873623744
2024-06-01,Bronx,32722107.3,1990140956.0,674890.15,37812753.49,1933742,59.191579332534474,16.92165102686915,0.02020810855857343,0.13462775704356678
2024-06-01,Brooklyn,74812009.92,4770864405.0,3178810.23,92182999.73,4046519,56.45166427906475,18.487991757854097,0.04075877422350712,0.18844027489752857
2024-06-01,Manhattan,128271814.79,7466871066.0,9427961.13,180818445.57,5786677,61.84364630945404,22.166748686681494,0.06846751250690053,0.29060437177388343
2024-06-01,Queens,76477025.18,4330874433.0,4346343.24,95537089.17,3217337,63.57083192026132,23.77028740849964,0.05377582405888052,0.19950434072870127
2024-06-01,Staten Island,4006262.75,216273701.0,199448.49,4797035.43,216391,66.68654502749736,18.5139989648368,0.04742324867743416,0.16484612038814972
2024-07-01,Bronx,30885183.78,1857377758.0,610939.73,35732529.62,1858147,59.86216919477078,16.62149645856867,0.019397299156705013,0.1356563862550293
2024-07-01,Brooklyn,66475195.17,4238401337.0,2753382.45,82028349.19,3715506,56.4624922427444,17.891289953508352,0.03977233889035665,0.18960705870082373
2024-07-01,Manhattan,113056491.83,6692961621.0,8199468.4,159513130.57,5483420,60.81065358435289,20.617879321664216,0.06762115762760967,0.2912402168648629
2024-07-01,Queens,70549592.91,3943432864.0,3894363.89,88006008.33,3100472,64.40544146055989,22.75446864541915,0.05231269343275961,0.19835481407749922
2024-07-01,Staten Island,3828287.59,204321130.0,194352.2,4611832.67,211793,67.45183586249743,18.07560962826911,0.048314591946101146,0.16989885281332207
2024-08-01,Bronx,31811591.67,1910165668.0,618418.25,37236939.15,1878974,59.95382072378447,16.93029901957132,0.0190693204080278,0.14569799784416482
2024-08-01,Brooklyn,67006390.74,4250516844.0,2770299.37,83687244.83,3692890,56.75145294495391,18.144702587946025,0.03970236142804625,0.19932373354965893
2024-08-01,Manhattan,109548267.44,6467848278.0,7652479.8,156106323.39000002,5273340,60.97449195359743,20.773981469049975,0.06529377994774635,0.29824580413494306
2024-08-01,Queens,72166183.1,4012103360.0,4021548.2900000005,91738402.45,3096167,64.75363066419105,23.308233406014597,0.052784722902614836,0.21334815984688005
