reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AFG,2011,2709,316229.0,Afghanistan,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2007,2709,23498479530.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2008,2709,38162999714.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2009,2709,23205179621.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2010,2709,30131985578.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2011,2709,45363321218.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2012,2709,47915388801.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2007,2709,3119.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2008,2709,19534346.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2009,2709,2328440.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2010,2709,3177483.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2011,2709,2237608.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2012,2709,1284.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2007,2709,790643012.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2008,2709,1083977150.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2009,2709,100125023.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2010,2709,2778.22,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2011,2709,787744920.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2012,2709,430691260.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GIN,2007,2709,4136.0,Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
GMB,2007,2709,1000.911,Gambia,Petroleum oils and oils obtained from bituminous minerals; crude
GMB,2009,2709,406.603,Gambia,Petroleum oils and oils obtained from bituminous minerals; crude
GMB,2010,2709,149137.137,Gambia,Petroleum oils and oils obtained from bituminous minerals; crude
GMB,2011,2709,84960.351,Gambia,Petroleum oils and oils obtained from bituminous minerals; crude
GMB,2012,2709,19358.469,Gambia,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2007,2709,8326398455.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2008,2709,13025616917.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2009,2709,7386535194.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2010,2709,11075405477.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2011,2709,12365259702.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2012,2709,16522251494.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRD,2008,2709,310.0,Grenada,Petroleum oils and oils obtained from bituminous minerals; crude
GRD,2011,2709,207.037,Grenada,Petroleum oils and oils obtained from bituminous minerals; crude
GRL,2007,2709,251.0,Greenland,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2007,2709,42183.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2008,2709,68012.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2009,2709,74583.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2010,2709,126785.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2011,2709,201964.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2012,2709,128565.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GUY,2007,2709,30237.0,Guyana,Petroleum oils and oils obtained from bituminous minerals; crude
GUY,2012,2709,33517.0,Guyana,Petroleum oils and oils obtained from bituminous minerals; crude
HND,2007,2709,28694.0,Honduras,Petroleum oils and oils obtained from bituminous minerals; crude
HND,2010,2709,517.0,Honduras,Petroleum oils and oils obtained from bituminous minerals; crude
HND,2011,2709,148.0,Honduras,Petroleum oils and oils obtained from bituminous minerals; crude
HND,2012,2709,116.0,Honduras,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2007,2709,2187542101.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2008,2709,2568802291.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2009,2709,1792222842.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2010,2709,2034430829.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2011,2709,2287117150.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2012,2709,1874780737.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2007,2709,2978209000.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2010,2709,2949571000.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2011,2709,4649277000.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2012,2709,4397319627.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2007,2709,9056877662.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2008,2709,10061498596.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2009,2709,7362204375.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2010,2709,8531249355.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2011,2709,11154455409.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2012,2709,10803249662.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2007,2709,54059489014.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2008,2709,86582530608.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2009,2709,64899497111.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2010,2709,88611032721.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2011,2709,122125543557.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2012,2709,148757012851.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2007,2709,1959253832.437,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2008,2709,2099278637.087,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2009,2709,1323329793.878,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2010,2709,1814308352.484,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2011,2709,2402088855.291,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2012,2709,2402797848.136,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2007,2709,227.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2008,2709,18574.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2009,2709,4640.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2010,2709,11586.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2011,2709,5340.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2012,2709,2678.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2007,2709,5155309000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2008,2709,8064006000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2009,2709,5119842000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2010,2709,6675826000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2011,2709,8645707000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2012,2709,9472040000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2007,2709,45312086470.088,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2008,2709,58872808322.412,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2009,2709,33567662403.21,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2010,2709,46054318548.0,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2011,2709,57874913812.0,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2012,2709,56916310602.0,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2007,2709,515459357.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2008,2709,866093423.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2009,2709,498370224.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2010,2709,627689796.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2011,2709,901614486.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2012,2709,939267530.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2007,2709,2066451430.0,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2008,2709,2709503818.0,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2009,2709,1502101756.0,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2010,2709,1866112630.0,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2011,2709,2485179804.0,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2012,2709,2637551692.0,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2007,2709,103830194731.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2008,2709,155473624044.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2009,2709,79973886501.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2010,2709,105814257878.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2011,2709,142101309768.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2012,2709,153107428715.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2007,2709,1826372974.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2008,2709,2772865826.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2009,2709,1446149726.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2010,2709,1340913338.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2011,2709,2502419025.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2012,2709,2198854780.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2007,2709,731498268.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2008,2709,1176457376.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2009,2709,705780439.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2010,2709,915168994.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2007,2709,27500266.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2008,2709,71917995.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2009,2709,3736832.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2010,2709,5177868.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2012,2709,4704435.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KHM,2007,2709,154.0,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude
KHM,2008,2709,6288.0,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude
KHM,2009,2709,1160.0,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude
KHM,2010,2709,3023.0,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude
KHM,2011,2709,192.0,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude
KHM,2012,2709,93.0,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude
KIR,2007,2709,2194193.0,Kiribati,Petroleum oils and oils obtained from bituminous minerals; crude
KIR,2008,2709,27510.0,Kiribati,Petroleum oils and oils obtained from bituminous minerals; crude
KIR,2009,2709,241.0,Kiribati,Petroleum oils and oils obtained from bituminous minerals; crude
KIR,2010,2709,280068.0,Kiribati,Petroleum oils and oils obtained from bituminous minerals; crude
KIR,2011,2709,64006.0,Kiribati,Petroleum oils and oils obtained from bituminous minerals; crude
KNA,2007,2709,74.0,Saint Kitts and Nevis,Petroleum oils and oils obtained from bituminous minerals; crude
KNA,2008,2709,50.0,Saint Kitts and Nevis,Petroleum oils and oils obtained from bituminous minerals; crude
KNA,2009,2709,73.0,Saint Kitts and Nevis,Petroleum oils and oils obtained from bituminous minerals; crude
KNA,2010,2709,215.0,Saint Kitts and Nevis,Petroleum oils and oils obtained from bituminous minerals; crude
KNA,2011,2709,47964.0,Saint Kitts and Nevis,Petroleum oils and oils obtained from bituminous minerals; crude
KNA,2012,2709,1114.0,Saint Kitts and Nevis,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2007,2709,60323533144.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2008,2709,85855363258.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2009,2709,50757395962.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2010,2709,68662187707.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2011,2709,100805574134.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2012,2709,108298230910.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
LAO,2010,2709,776837.0,Lao People's Dem. Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
LAO,2011,2709,862157.0,Lao People's Dem. Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
LAO,2012,2709,27718535.0,Lao People's Dem. Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2007,2709,133578.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2008,2709,112854.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2009,2709,108153.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2010,2709,80986.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2011,2709,41717.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2012,2709,57312.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2007,2709,1593.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2008,2709,351599.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2009,2709,485044.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2007,2709,98.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2008,2709,11.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2009,2709,7435.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2010,2709,1224.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2007,2709,1035893758.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2008,2709,1318010563.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2009,2709,844717972.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2010,2709,751619824.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2011,2709,1354053044.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2012,2709,1289273005.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2007,2709,870081.894,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2008,2709,759432.02,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2009,2709,812549.795,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2010,2709,6275777.511,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2011,2709,384502.519,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2012,2709,379778.655,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2007,2709,2342698164.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2008,2709,6703511702.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2009,2709,3935816041.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2010,2709,5566126031.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2011,2709,7477766555.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2012,2709,7463835742.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2007,2709,25731.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2008,2709,58111.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2009,2709,115625.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2010,2709,100809.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2011,2709,61725.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2012,2709,65435.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2007,2709,150.753,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2008,2709,304821.328,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2009,2709,115.767,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2010,2709,131769.0,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2011,2709,626397.0,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2012,2709,63254.0,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2007,2709,3204167805.003,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2008,2709,3958905152.776,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2009,2709,2130539528.563,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2010,2709,2979573658.0,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2011,2709,3888048828.0,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2012,2709,4351985730.0,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MDA,2007,2709,366815.0,Rep. of Moldova,Petroleum oils and oils obtained from bituminous minerals; crude
MDA,2009,2709,239192.0,Rep. of Moldova,Petroleum oils and oils obtained from bituminous minerals; crude
MDA,2011,2709,5428.0,Rep. of Moldova,Petroleum oils and oils obtained from bituminous minerals; crude
MDA,2012,2709,43603.0,Rep. of Moldova,Petroleum oils and oils obtained from bituminous minerals; crude
MDG,2007,2709,9364.587,Madagascar,Petroleum oils and oils obtained from bituminous minerals; crude
MDG,2008,2709,1973.844,Madagascar,Petroleum oils and oils obtained from bituminous minerals; crude
MDG,2009,2709,486.782,Madagascar,Petroleum oils and oils obtained from bituminous minerals; crude
MDG,2010,2709,8.235,Madagascar,Petroleum oils and oils obtained from bituminous minerals; crude
MDG,2012,2709,947.585,Madagascar,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2007,2709,22037.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2008,2709,9814.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2009,2709,2.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2010,2709,4.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2011,2709,1480.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2012,2709,10421.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MKD,2007,2709,565097778.59,North Macedonia,Petroleum oils and oils obtained from bituminous minerals; crude
MKD,2008,2709,844117972.46,North Macedonia,Petroleum oils and oils obtained from bituminous minerals; crude
MKD,2009,2709,439330869.99,North Macedonia,Petroleum oils and oils obtained from bituminous minerals; crude
MKD,2010,2709,527787296.09,North Macedonia,Petroleum oils and oils obtained from bituminous minerals; crude
MKD,2011,2709,578753984.0,North Macedonia,Petroleum oils and oils obtained from bituminous minerals; crude
MKD,2012,2709,230454206.0,North Macedonia,Petroleum oils and oils obtained from bituminous minerals; crude
MLI,2007,2709,13714.0,Mali,Petroleum oils and oils obtained from bituminous minerals; crude
MLI,2008,2709,91277.0,Mali,Petroleum oils and oils obtained from bituminous minerals; crude
MLI,2012,2709,683.0,Mali,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2008,2709,1145.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2009,2709,524.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2011,2709,36090.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2012,2709,565.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MMR,2010,2709,47.14,Myanmar,Petroleum oils and oils obtained from bituminous minerals; crude
MMR,2011,2709,1599.0,Myanmar,Petroleum oils and oils obtained from bituminous minerals; crude
MMR,2012,2709,785.0,Myanmar,Petroleum oils and oils obtained from bituminous minerals; crude
MNE,2008,2709,2826.0,Montenegro,Petroleum oils and oils obtained from bituminous minerals; crude
MNE,2010,2709,35164.0,Montenegro,Petroleum oils and oils obtained from bituminous minerals; crude
MNE,2011,2709,8953.0,Montenegro,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2007,2709,824.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2008,2709,4573.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2009,2709,69954.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2010,2709,2401.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2011,2709,17000.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2012,2709,12290.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2007,2709,41424.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2008,2709,17959.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2009,2709,18886.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2010,2709,452.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2012,2709,1021.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MUS,2007,2709,199.0,Mauritius,Petroleum oils and oils obtained from bituminous minerals; crude
MUS,2012,2709,3276.0,Mauritius,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2007,2709,78896.273,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2008,2709,37547.802,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2009,2709,69365.706,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2010,2709,35843.966,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2011,2709,13587.893,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2012,2709,40368.561,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2007,2709,5480951031.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2008,2709,7004623184.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2009,2709,4231669550.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2010,2709,5688221184.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2011,2709,7846406319.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2012,2709,8963271367.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYT,2008,2709,220583.0,Mayotte (Overseas France),Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2007,2709,401752.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2008,2709,436381.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2009,2709,166872.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2010,2709,753697.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2011,2709,366056.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2012,2709,874581.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NCL,2007,2709,4005.0,New Caledonia,Petroleum oils and oils obtained from bituminous minerals; crude
NCL,2009,2709,2166.0,New Caledonia,Petroleum oils and oils obtained from bituminous minerals; crude
NCL,2010,2709,3718.0,New Caledonia,Petroleum oils and oils obtained from bituminous minerals; crude
NCL,2012,2709,6042.0,New Caledonia,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2009,2709,172.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2010,2709,5866.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2011,2709,255.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2012,2709,176.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2007,2709,3683977.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2008,2709,16343.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2009,2709,4210771.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2010,2709,103386.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2011,2709,24509296.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2007,2709,409435045.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2008,2709,446800484.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2009,2709,371935783.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2010,2709,475515698.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2011,2709,617492253.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2012,2709,440510146.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2007,2709,29508109969.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2008,2709,41995069334.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2009,2709,25894668883.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2010,2709,35933064098.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2011,2709,45424987729.054,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2012,2709,53293887168.989,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2007,2709,773199319.039,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2008,2709,507243315.456,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2009,2709,578370311.45,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2010,2709,858304307.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2011,2709,1019490876.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2012,2709,1140970578.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NPL,2009,2709,6702.0,Nepal,Petroleum oils and oils obtained from bituminous minerals; crude
NPL,2010,2709,81.0,Nepal,Petroleum oils and oils obtained from bituminous minerals; crude
