reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2007,2709,42286185648.0,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2011,2709,1830.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2012,2709,2200.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KWT,2007,2709,38610941107.0,Kuwait,Petroleum oils and oils obtained from bituminous minerals; crude
KWT,2008,2709,57754482220.0,Kuwait,Petroleum oils and oils obtained from bituminous minerals; crude
KWT,2009,2709,29658913095.0,Kuwait,Petroleum oils and oils obtained from bituminous minerals; crude
KWT,2010,2709,36852960426.0,Kuwait,Petroleum oils and oils obtained from bituminous minerals; crude
KWT,2011,2709,68810913402.0,Kuwait,Petroleum oils and oils obtained from bituminous minerals; crude
LAO,2011,2709,2400.0,Lao People's Dem. Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2007,2709,22735.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2008,2709,865.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2009,2709,32028.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2010,2709,2717.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2011,2709,65444.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2012,2709,41759.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2007,2709,25484021996.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2008,2709,35641495603.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2009,2709,21979434284.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LBY,2010,2709,30544935115.0,Libya,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2007,2709,161.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2008,2709,9.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2009,2709,5097.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LCA,2010,2709,98.0,Saint Lucia,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2007,2709,3010.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2008,2709,35.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2009,2709,120.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2010,2709,6598.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2011,2709,51.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2012,2709,3067.0,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2008,2709,2308.979,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2011,2709,979.875,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2007,2709,83272113.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2008,2709,92090069.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2009,2709,51147882.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2010,2709,64586128.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2011,2709,65646442.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2012,2709,63174410.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2007,2709,4002.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2008,2709,2615.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2009,2709,1155.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2010,2709,457.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2011,2709,237.0,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2008,2709,132.368,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2009,2709,45465.709,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2010,2709,279864.0,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2011,2709,33565911.0,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2012,2709,33355126.0,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2009,2709,2457.459,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2012,2709,78233.0,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MDG,2008,2709,26.081,Madagascar,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2007,2709,37937176935.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2008,2709,43341542868.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2009,2709,25693513265.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2010,2709,35907426385.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2011,2709,49380593928.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MEX,2012,2709,46852354811.0,Mexico,Petroleum oils and oils obtained from bituminous minerals; crude
MLI,2007,2709,2476.0,Mali,Petroleum oils and oils obtained from bituminous minerals; crude
MLI,2008,2709,277.0,Mali,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2007,2709,692.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2010,2709,2919.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2011,2709,998.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2012,2709,506.0,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MNE,2009,2709,14043.0,Montenegro,Petroleum oils and oils obtained from bituminous minerals; crude
MNE,2011,2709,7878.0,Montenegro,Petroleum oils and oils obtained from bituminous minerals; crude
MNG,2007,2709,53304193.0,Mongolia,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2008,2709,3472.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2012,2709,12.0,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2007,2709,338758012.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2008,2709,326449457.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2009,2709,217912871.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2010,2709,262433117.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2011,2709,107486066.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2012,2709,271296781.0,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MUS,2008,2709,13050.0,Mauritius,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2008,2709,76.441,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2007,2709,9762384804.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2008,2709,13179410375.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2009,2709,7265362645.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2010,2709,9646130917.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2011,2709,10760272566.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2012,2709,10440086444.0,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2007,2709,669862.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2008,2709,961178.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2009,2709,1583830.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2010,2709,1125299.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2011,2709,2071944.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2012,2709,1954227.0,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NCL,2011,2709,245.0,New Caledonia,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2008,2709,770.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2009,2709,1152.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2010,2709,150.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NER,2012,2709,2421.0,Niger,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2007,2709,50149245693.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2008,2709,74832133207.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2009,2709,42212038172.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2010,2709,60904645725.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2011,2709,90118895358.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NGA,2012,2709,99054529628.0,Nigeria,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2008,2709,66.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2009,2709,130.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2010,2709,394.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2011,2709,88.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2012,2709,82.0,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2007,2709,128219112.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2008,2709,262924980.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2009,2709,130644482.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2010,2709,180616122.0,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2011,2709,62784985.021,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2012,2709,332237508.206,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2007,2709,54076744948.065,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2008,2709,65639419503.945,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2009,2709,39757242171.189,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2010,2709,47778768712.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2011,2709,59315040594.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2012,2709,54655852955.0,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2007,2709,1005806218.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2008,2709,1973851009.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2009,2709,1085012304.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2010,2709,1401554579.127,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2011,2709,1753571388.222,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2012,2709,1487416860.977,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2007,2709,14443431730.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2008,2709,21887921065.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2009,2709,13938955438.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2010,2709,20826318617.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2011,2709,27723381726.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2012,2709,30676561104.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2007,2709,620466960.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2008,2709,587458843.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2009,2709,353214315.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2010,2709,505068044.15,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2011,2709,574246159.47,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2012,2709,578624165.09,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2007,2709,135220466.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2008,2709,160515890.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2009,2709,225222991.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2010,2709,339780981.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2011,2709,415181803.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2012,2709,597764069.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2012,2709,233.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2007,2709,159619538.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2008,2709,13039675.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2009,2709,4349927.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2010,2709,8492.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2011,2709,152389562.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2012,2709,173602688.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2010,2709,5182.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2007,2709,19181242877.0,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2008,2709,25760580382.0,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2009,2709,15745683645.0,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2010,2709,20193279558.0,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2011,2709,26404301122.0,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
QAT,2012,2709,26115249197.802,Qatar,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2009,2709,22.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2010,2709,43457634.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2011,2709,58907622.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2012,2709,37848635.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2007,2709,114268452855.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2008,2709,151657941711.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2009,2709,93569566936.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2010,2709,128055701637.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2011,2709,171686161332.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2012,2709,180929707639.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2008,2709,9635.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2009,2709,30449.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2010,2709,2826.409,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2011,2709,15341.603,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2007,2709,178380848890.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2008,2709,247097213671.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2009,2709,142194191157.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2010,2709,189433610925.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2011,2709,284976017553.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SAU,2012,2709,305237240213.0,Saudi Arabia,Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2007,2709,8048745721.389,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2008,2709,10851492056.976,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2009,2709,6598286345.13,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2010,2709,9683476832.0,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2011,2709,7200561220.0,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2011,2709,36663.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2012,2709,409378.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2007,2709,46042120.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2008,2709,52565069.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2009,2709,20973151.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2010,2709,21734431.402,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2011,2709,492793.559,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2012,2709,158787.954,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2007,2709,316334.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2008,2709,479715.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2009,2709,302986.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2010,2709,399252.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2011,2709,508006.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2012,2709,403465.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2007,2709,11480910.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2009,2709,6581265.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2010,2709,7475979.329,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2011,2709,12278854.033,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2012,2709,9406172.816,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2008,2709,92.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2011,2709,58083.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2012,2709,275746.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2007,2709,40640.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2008,2709,7853.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2009,2709,70059.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2010,2709,464183.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2011,2709,3952383.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2012,2709,22252185.471,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2007,2709,5963.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2008,2709,973.04,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2009,2709,11182.638,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2010,2709,111.32,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2011,2709,221.729,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2012,2709,250.739,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2007,2709,3986018202.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2008,2709,4708793736.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2009,2709,2865468676.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2010,2709,4325838490.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2009,2709,5400.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2011,2709,620.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2007,2709,1159166979.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2008,2709,1717270712.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2009,2709,1038374832.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2010,2709,837418308.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2011,2709,1378846994.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2012,2709,1662198542.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2012,2709,74.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2007,2709,1711821922.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2008,2709,2067620811.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2009,2709,1101542397.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2010,2709,1367494141.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2011,2709,1523885819.79,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2012,2709,1414791662.828,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2007,2709,2056349411.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2008,2709,2630842259.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2009,2709,1553143028.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2010,2709,2080783835.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2011,2709,2288916078.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2012,2709,1875907394.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUR,2009,2709,25923.0,Türkiye,Petroleum oils and oils obtained from bituminous minerals; crude
TUR,2011,2709,101.0,Türkiye,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2008,2709,3730.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2009,2709,603.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2010,2709,141608.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2011,2709,222971.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2012,2709,455007.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2008,2709,30998.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2009,2709,27263.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2010,2709,5485.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2011,2709,20795.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2012,2709,118700.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2007,2709,2377529.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2008,2709,7624540.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2009,2709,2370119.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2011,2709,1.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2010,2709,21084.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2007,2709,1093231979.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2008,2709,2322062104.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2009,2709,1816331657.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2010,2709,1730641815.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2011,2709,2083741622.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2012,2709,2633505822.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2008,2709,61005632800.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2009,2709,35844021270.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2010,2709,44156568500.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2011,2709,60913163700.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2012,2709,68912456250.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2007,2709,8487603710.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2008,2709,10356845830.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2009,2709,6194595016.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2010,2709,5023504938.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2011,2709,7241499492.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2012,2709,8397950124.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2007,2709,2156.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2012,2709,2890.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2007,2709,4972805485.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2008,2709,5879904021.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2009,2709,5034531269.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2010,2709,4517788897.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2011,2709,4480390019.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2012,2709,5335167044.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2007,2709,1840120349.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2008,2709,267354649.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2009,2709,252901482.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2010,2709,14291539.709,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2011,2709,1273939.208,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2012,2709,5189348.237,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2009,2709,66.739,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2010,2709,1074.599,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2011,2709,54715.255,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2007,2709,240.0,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2011,2709,538.12,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
