reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
THA,2016,2709,14704480855.12,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2017,2709,18784894646.15,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2018,2709,27799102618.64,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
TJK,2014,2709,31875.0,Tajikistan,Petroleum oils and oils obtained from bituminous minerals; crude
TJK,2016,2709,58263.0,Tajikistan,Petroleum oils and oils obtained from bituminous minerals; crude
TJK,2017,2709,3242905.0,Tajikistan,Petroleum oils and oils obtained from bituminous minerals; crude
TJK,2018,2709,6625472.0,Tajikistan,Petroleum oils and oils obtained from bituminous minerals; crude
TLS,2017,2709,39.69,Timor-Leste,Petroleum oils and oils obtained from bituminous minerals; crude
TLS,2018,2709,2.3,Timor-Leste,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2013,2709,4748.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2014,2709,6026.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2017,2709,494.986,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2018,2709,114.49,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2013,2709,5758423985.111,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2014,2709,4716086793.1,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2015,2709,2566609260.59,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2016,2709,2003815816.154,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2017,2709,1608440737.581,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2018,2709,2336570990.517,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2013,2709,957197347.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2014,2709,895068542.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2015,2709,333168114.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2016,2709,298783445.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2017,2709,325057740.61,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2018,2709,299578152.951,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2013,2709,12916.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2014,2709,3484504.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2015,2709,2191.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2016,2709,29238.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2017,2709,374.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2018,2709,2030.984,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2013,2709,16497.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2014,2709,86927.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2015,2709,39450.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2016,2709,40277.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2017,2709,28158.52,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2018,2709,17115.37,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2013,2709,630280220.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2014,2709,146532800.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2015,2709,82119900.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2016,2709,173705369.25,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2017,2709,441057047.9,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2018,2709,433373679.32,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2013,2709,1564140431.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2014,2709,1341004735.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2015,2709,818104138.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2016,2709,677517227.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2017,2709,219167107.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2018,2709,1122157523.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2013,2709,279485061578.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2014,2709,253228701616.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2015,2709,132593219159.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2016,2709,108092132720.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2017,2709,139287630125.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2018,2709,162801502954.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
UZB,2017,2709,131779123.0,Uzbekistan,Petroleum oils and oils obtained from bituminous minerals; crude
UZB,2018,2709,261281848.0,Uzbekistan,Petroleum oils and oils obtained from bituminous minerals; crude
VCT,2015,2709,586.966,Saint Vincent and the Grenadines,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2013,2709,2.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2013,2709,1123083526.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2014,2709,516236690.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2015,2709,99388499.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2016,2709,202681637.8,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2017,2709,645539042.1,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2018,2709,2914298409.34,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2013,2709,5097.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2014,2709,18352.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2015,2709,1359.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2016,2709,3217.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2017,2709,330.495,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2018,2709,102361.919,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2013,2709,69526.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2014,2709,160750.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2013,2709,14712497191.216,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2014,2709,16197045400.619,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2015,2709,7716210108.086,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2016,2709,6568585530.688,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2017,2709,6427889671.688,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2018,2709,10965006206.328,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2013,2709,89120061.32,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2014,2709,179541304.361,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2015,2709,424456070.096,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2016,2709,523911600.589,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2017,2709,428784930.441,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2018,2709,430267779.613,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2013,2709,75699.04,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2014,2709,160329.62,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2015,2709,13834.77,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2016,2709,10373.3,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2017,2709,55311.76,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2018,2709,141079.74,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
