original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
7014,113334841,none,black,0.370592793490895,crimson,0.1917861294072065,lime,0.127082526152654
7015,111996971,none,crimson,0.3325548808967772,crimson,0.2972131402771291,salmon,0.1717266075042814
7016,112927687,male,dark_green,0.5039249890972525,teal,0.2363715656345399,gray,0.0981247274313126
7017,113309143,none,royal_blue,0.4989273674532639,sky_blue,0.241955255899479,silver,0.1078761875574624
7018,100685182,none,silver,0.3664251207729468,lavender,0.3118357487922705,gray,0.1596618357487922
7019,105621401,none,lavender,0.3170882171499075,tan,0.2479950647748303,gray,0.2060456508328192
7020,113651766,none,tan,0.4088050314465409,gray,0.1797693920335429,silver,0.1666666666666666
7021,112197830,none,dark_green,0.2648541316633572,gray,0.2561478539789216,olive,0.2404154574614327
7022,107532171,none,brown,0.2801664355062413,purple,0.2334059837527244,sky_blue,0.1971468198930057
7023,112927732,none,salmon,0.4574295410948797,lavender,0.2369780138704441,coral,0.2121882839014313
7024,111686121,female,pink,0.4050590219224283,pink,0.2134907251264755,lavender,0.1608768971332209
7025,100695903,male,silver,0.3179738562091503,teal,0.1934640522875817,gray,0.1830065359477124
7026,108097705,female,lavender,0.619734564339296,silver,0.1246393537218695,black,0.0888632429313329
7027,108951924,none,lavender,0.3790252393385552,sky_blue,0.2254134029590948,silver,0.1718885987815491
7028,111009711,none,lavender,0.3649315068493151,lavender,0.2328767123287671,pink,0.2268493150684931
7029,113436441,none,teal,0.468999724441995,coral,0.200055111600992,lavender,0.1556902728024249
7030,110826727,none,lavender,0.3047550432276657,tan,0.2735350624399615,brown,0.2449567723342939
7031,113878565,none,orange,0.291645633518425,lavender,0.2017920242301867,black,0.1908127208480565
7032,113478730,none,brown,0.3483976099945681,salmon,0.2194459532862574,dark_green,0.1767517653449212
7033,108701861,none,purple,0.3565831925026886,coral,0.2015670609924719,orange,0.1972653249347058
7034,112016728,none,royal_blue,0.6128496917970602,royal_blue,0.1671408250355618,sky_blue,0.0886676149834044
7035,112872760,none,black,0.3307718775088886,gray,0.2743433880032114,lavender,0.1840807432044959
7036,113474157,none,gold,0.3431455004205214,crimson,0.2245584524810765,sky_blue,0.2113821138211382
7037,108463023,none,lavender,0.2972111553784861,silver,0.2058432934926959,royal_blue,0.1715803452855245
7038,102518724,none,teal,0.3977176669484362,sky_blue,0.2267540152155537,lavender,0.1627218934911242
7039,113639126,none,black,0.4881226053639846,brown,0.1775862068965517,silver,0.1603448275862068
7040,100904277,none,salmon,0.3511805786498171,red,0.2613900897904888,crimson,0.1878949118722979
7041,113652742,none,crimson,0.346656649135988,coral,0.1900826446280991,brown,0.1669421487603306
7042,112995401,none,crimson,0.3114660581859669,coral,0.2498573873359954,silver,0.1540216771249287
7043,111001022,none,royal_blue,0.2656405163853029,navy,0.2557100297914598,royal_blue,0.195630585898709
7044,113439925,female,tan,0.5,gray,0.3448408131952435,black,0.0586881472957422
7045,101632470,none,royal_blue,0.2858129894058038,tan,0.2024412713035467,silver,0.187240902809765
7046,114052095,none,tan,0.3910652920962199,pink,0.3773195876288659,lavender,0.0918671248568155
7047,109561910,none,silver,0.4607819621012233,silver,0.2074838090669225,hot_pink,0.1511153753897817
7048,100696949,none,orange,0.4449152542372881,khaki,0.2121903520208605,silver,0.1828552803129074
7049,108271460,female,purple,0.4956722446624351,lavender,0.2146566647432198,gray,0.1404500865551067
7050,113995067,female,salmon,0.4655888136333843,salmon,0.3808171291238802,gray,0.0646711819969412
7051,112370461,male,black,0.4311388226664222,brown,0.2039244452594902,gold,0.1531267192371171
7052,107527081,female,lavender,0.4208410118947897,silver,0.2094153124476461,sky_blue,0.1507790249623052
7053,108447120,none,lavender,0.341000807102502,silver,0.2570621468926554,gray,0.1553672316384181
7054,113571491,none,black,0.2620453838980416,tan,0.254429592788312,pink,0.2334473111594653
7055,109074290,none,lavender,0.3075459733671528,gold,0.2536461636017755,royal_blue,0.2016487000634115
7056,112927581,none,lavender,0.5456199636080062,salmon,0.1754613984923317,silver,0.131011177540941
7057,113163851,none,lavender,0.597864768683274,navy,0.139552618200305,gray,0.1159125571936959
7058,113672591,none,lavender,0.4156427929277794,tan,0.2568175007491759,silver,0.2262511237638597
7059,113127260,female,navy,0.4418181818181818,sky_blue,0.2701818181818182,hot_pink,0.1261818181818181
7060,104450073,female,violet,0.3416,gray,0.2304,sky_blue,0.21
