Year,Country Code,Value,Variable
1983,BFA,,General government structural balance
1984,BFA,,General government structural balance
1985,BFA,,General government structural balance
1986,BFA,,General government structural balance
1987,BFA,,General government structural balance
1988,BFA,,General government structural balance
1989,BFA,,General government structural balance
1990,BFA,,General government structural balance
1991,BFA,,General government structural balance
1992,BFA,,General government structural balance
1993,BFA,,General government structural balance
1994,BFA,,General government structural balance
1995,BFA,,General government structural balance
1996,BFA,,General government structural balance
1997,BFA,,General government structural balance
1998,BFA,,General government structural balance
1999,BFA,,General government structural balance
2000,BFA,,General government structural balance
2001,BFA,,General government structural balance
2002,BFA,,General government structural balance
2003,BFA,,General government structural balance
2004,BFA,,General government structural balance
2005,BFA,,General government structural balance
2006,BFA,,General government structural balance
2007,BFA,,General government structural balance
2008,BFA,,General government structural balance
2009,BFA,,General government structural balance
2010,BFA,,General government structural balance
2011,BFA,,General government structural balance
2012,BFA,,General government structural balance
2013,BFA,,General government structural balance
2014,BFA,,General government structural balance
2015,BFA,,General government structural balance
2016,BFA,,General government structural balance
2017,BFA,,General government structural balance
2018,BFA,,General government structural balance
2019,BFA,,General government structural balance
2020,BFA,,General government structural balance
2021,BFA,,General government structural balance
2022,BFA,,General government structural balance
2023,BFA,,General government structural balance
2024,BFA,,General government structural balance
2025,BFA,,General government structural balance
2026,BFA,,General government structural balance
2027,BFA,,General government structural balance
2028,BFA,,General government structural balance
2029,BFA,,General government structural balance
2030,BFA,,General government structural balance
1980,BDI,,General government structural balance
1981,BDI,,General government structural balance
1982,BDI,,General government structural balance
1983,BDI,,General government structural balance
1984,BDI,,General government structural balance
1985,BDI,,General government structural balance
1986,BDI,,General government structural balance
1987,BDI,,General government structural balance
1988,BDI,,General government structural balance
1989,BDI,,General government structural balance
1990,BDI,,General government structural balance
1991,BDI,,General government structural balance
1992,BDI,,General government structural balance
1993,BDI,,General government structural balance
1994,BDI,,General government structural balance
1995,BDI,,General government structural balance
1996,BDI,,General government structural balance
1997,BDI,,General government structural balance
1998,BDI,,General government structural balance
1999,BDI,,General government structural balance
2000,BDI,,General government structural balance
2001,BDI,,General government structural balance
2002,BDI,,General government structural balance
2003,BDI,,General government structural balance
2004,BDI,,General government structural balance
2005,BDI,,General government structural balance
2006,BDI,,General government structural balance
2007,BDI,,General government structural balance
2008,BDI,,General government structural balance
2009,BDI,,General government structural balance
2010,BDI,,General government structural balance
2011,BDI,,General government structural balance
2012,BDI,,General government structural balance
2013,BDI,,General government structural balance
2014,BDI,,General government structural balance
2015,BDI,,General government structural balance
2016,BDI,,General government structural balance
2017,BDI,,General government structural balance
2018,BDI,,General government structural balance
2019,BDI,,General government structural balance
2020,BDI,,General government structural balance
2021,BDI,,General government structural balance
2022,BDI,,General government structural balance
2023,BDI,,General government structural balance
2024,BDI,,General government structural balance
2025,BDI,,General government structural balance
2026,BDI,,General government structural balance
2027,BDI,,General government structural balance
2028,BDI,,General government structural balance
2029,BDI,,General government structural balance
2030,BDI,,General government structural balance
1980,CPV,,General government structural balance
1981,CPV,,General government structural balance
1982,CPV,,General government structural balance
1983,CPV,,General government structural balance
1984,CPV,,General government structural balance
1985,CPV,,General government structural balance
1986,CPV,,General government structural balance
1987,CPV,,General government structural balance
1988,CPV,,General government structural balance
1989,CPV,,General government structural balance
1990,CPV,,General government structural balance
1991,CPV,,General government structural balance
1992,CPV,,General government structural balance
1993,CPV,,General government structural balance
1994,CPV,,General government structural balance
1995,CPV,,General government structural balance
1996,CPV,,General government structural balance
1997,CPV,,General government structural balance
1998,CPV,,General government structural balance
1999,CPV,,General government structural balance
2000,CPV,,General government structural balance
2001,CPV,,General government structural balance
2002,CPV,,General government structural balance
2003,CPV,,General government structural balance
2004,CPV,,General government structural balance
2005,CPV,,General government structural balance
2006,CPV,,General government structural balance
2007,CPV,,General government structural balance
2008,CPV,,General government structural balance
2009,CPV,,General government structural balance
2010,CPV,,General government structural balance
2011,CPV,,General government structural balance
2012,CPV,,General government structural balance
2013,CPV,,General government structural balance
2014,CPV,,General government structural balance
2015,CPV,,General government structural balance
2016,CPV,,General government structural balance
2017,CPV,,General government structural balance
2018,CPV,,General government structural balance
2019,CPV,,General government structural balance
2020,CPV,,General government structural balance
2021,CPV,,General government structural balance
2022,CPV,,General government structural balance
2023,CPV,,General government structural balance
2024,CPV,,General government structural balance
2025,CPV,,General government structural balance
2026,CPV,,General government structural balance
2027,CPV,,General government structural balance
2028,CPV,,General government structural balance
2029,CPV,,General government structural balance
2030,CPV,,General government structural balance
1980,KHM,,General government structural balance
1981,KHM,,General government structural balance
1982,KHM,,General government structural balance
1983,KHM,,General government structural balance
1984,KHM,,General government structural balance
1985,KHM,,General government structural balance
1986,KHM,,General government structural balance
1987,KHM,,General government structural balance
1988,KHM,,General government structural balance
1989,KHM,,General government structural balance
1990,KHM,,General government structural balance
1991,KHM,,General government structural balance
1992,KHM,,General government structural balance
1993,KHM,,General government structural balance
1994,KHM,,General government structural balance
1995,KHM,,General government structural balance
1996,KHM,,General government structural balance
1997,KHM,,General government structural balance
1998,KHM,,General government structural balance
1999,KHM,,General government structural balance
2000,KHM,,General government structural balance
2001,KHM,,General government structural balance
2002,KHM,,General government structural balance
2003,KHM,,General government structural balance
2004,KHM,,General government structural balance
2005,KHM,,General government structural balance
2006,KHM,,General government structural balance
2007,KHM,,General government structural balance
2008,KHM,,General government structural balance
2009,KHM,,General government structural balance
2010,KHM,,General government structural balance
2011,KHM,,General government structural balance
2012,KHM,,General government structural balance
2013,KHM,,General government structural balance
2014,KHM,,General government structural balance
2015,KHM,,General government structural balance
2016,KHM,,General government structural balance
2017,KHM,,General government structural balance
2018,KHM,,General government structural balance
2019,KHM,,General government structural balance
2020,KHM,,General government structural balance
2021,KHM,,General government structural balance
2022,KHM,,General government structural balance
2023,KHM,,General government structural balance
2024,KHM,,General government structural balance
2025,KHM,,General government structural balance
2026,KHM,,General government structural balance
2027,KHM,,General government structural balance
2028,KHM,,General government structural balance
2029,KHM,,General government structural balance
2030,KHM,,General government structural balance
1980,CMR,,General government structural balance
1981,CMR,,General government structural balance
1982,CMR,,General government structural balance
1983,CMR,,General government structural balance
1984,CMR,,General government structural balance
1985,CMR,,General government structural balance
1986,CMR,,General government structural balance
1987,CMR,,General government structural balance
1988,CMR,,General government structural balance
1989,CMR,,General government structural balance
1990,CMR,,General government structural balance
1991,CMR,,General government structural balance
1992,CMR,,General government structural balance
1993,CMR,,General government structural balance
1994,CMR,,General government structural balance
1995,CMR,,General government structural balance
1996,CMR,,General government structural balance
1997,CMR,,General government structural balance
1998,CMR,,General government structural balance
1999,CMR,,General government structural balance
2000,CMR,,General government structural balance
2001,CMR,,General government structural balance
2002,CMR,,General government structural balance
2003,CMR,,General government structural balance
2004,CMR,,General government structural balance
2005,CMR,,General government structural balance
2006,CMR,,General government structural balance
2007,CMR,,General government structural balance
2008,CMR,,General government structural balance
2009,CMR,,General government structural balance
2010,CMR,,General government structural balance
2011,CMR,,General government structural balance
2012,CMR,,General government structural balance
2013,CMR,,General government structural balance
2014,CMR,,General government structural balance
2015,CMR,,General government structural balance
2016,CMR,,General government structural balance
2017,CMR,,General government structural balance
2018,CMR,,General government structural balance
2019,CMR,,General government structural balance
2020,CMR,,General government structural balance
2021,CMR,,General government structural balance
2022,CMR,,General government structural balance
2023,CMR,,General government structural balance
2024,CMR,,General government structural balance
2025,CMR,,General government structural balance
2026,CMR,,General government structural balance
2027,CMR,,General government structural balance
2028,CMR,,General government structural balance
2029,CMR,,General government structural balance
2030,CMR,,General government structural balance
1980,CAN,-4.154,General government structural balance
1981,CAN,-12.843,General government structural balance
1982,CAN,-5.295,General government structural balance
1983,CAN,-6.368,General government structural balance
1984,CAN,-7.557,General government structural balance
1985,CAN,-8.998,General government structural balance
1986,CAN,-7.08,General government structural balance
1987,CAN,-6.014,General government structural balance
1988,CAN,-5.602,General government structural balance
1989,CAN,-5.996,General government structural balance
1990,CAN,-7.408,General government structural balance
1991,CAN,-7.579,General government structural balance
1992,CAN,-7.915,General government structural balance
1993,CAN,-7.783,General government structural balance
1994,CAN,-7.1,General government structural balance
1995,CAN,-5.656,General government structural balance
1996,CAN,-2.267,General government structural balance
1997,CAN,0.409,General government structural balance
1998,CAN,0.376,General government structural balance
1999,CAN,1.151,General government structural balance
2000,CAN,1.359,General government structural balance
2001,CAN,0.123,General government structural balance
2002,CAN,-0.465,General government structural balance
2003,CAN,0.169,General government structural balance
2004,CAN,0.784,General government structural balance
2005,CAN,1.101,General government structural balance
2006,CAN,1.04,General government structural balance
2007,CAN,0.841,General government structural balance
2008,CAN,-0.522,General government structural balance
2009,CAN,-2.042,General government structural balance
2010,CAN,-3.699,General government structural balance
2011,CAN,-3.069,General government structural balance
2012,CAN,-2.285,General government structural balance
2013,CAN,-1.495,General government structural balance
2014,CAN,-0.558,General government structural balance
2015,CAN,0.019,General government structural balance
2016,CAN,0.05,General government structural balance
2017,CAN,-0.314,General government structural balance
2018,CAN,0.046,General government structural balance
2019,CAN,-0.23,General government structural balance
2020,CAN,-8.22,General government structural balance
2021,CAN,-2.017,General government structural balance
2022,CAN,0.038,General government structural balance
2023,CAN,0.004,General government structural balance
2024,CAN,-0.911,General government structural balance
2025,CAN,-1.245,General government structural balance
2026,CAN,-1.179,General government structural balance
2027,CAN,-1.072,General government structural balance
2028,CAN,-1.038,General government structural balance
2029,CAN,-0.983,General government structural balance
2030,CAN,-0.788,General government structural balance
1980,CAF,,General government structural balance
1981,CAF,,General government structural balance
1982,CAF,,General government structural balance
1983,CAF,,General government structural balance
1984,CAF,,General government structural balance
1985,CAF,,General government structural balance
1986,CAF,,General government structural balance
1987,CAF,,General government structural balance
1988,CAF,,General government structural balance
1989,CAF,,General government structural balance
1990,CAF,,General government structural balance
1991,CAF,,General government structural balance
1992,CAF,,General government structural balance
1993,CAF,,General government structural balance
1994,CAF,,General government structural balance
1995,CAF,,General government structural balance
1996,CAF,,General government structural balance
1997,CAF,,General government structural balance
1998,CAF,,General government structural balance
1999,CAF,,General government structural balance
2000,CAF,,General government structural balance
2001,CAF,,General government structural balance
2002,CAF,,General government structural balance
2003,CAF,,General government structural balance
2004,CAF,,General government structural balance
2005,CAF,,General government structural balance
2006,CAF,,General government structural balance
2007,CAF,,General government structural balance
2008,CAF,,General government structural balance
2009,CAF,,General government structural balance
2010,CAF,,General government structural balance
2011,CAF,,General government structural balance
2012,CAF,,General government structural balance
2013,CAF,,General government structural balance
2014,CAF,,General government structural balance
2015,CAF,,General government structural balance
2016,CAF,,General government structural balance
2017,CAF,,General government structural balance
2018,CAF,,General government structural balance
2019,CAF,,General government structural balance
2020,CAF,,General government structural balance
2021,CAF,,General government structural balance
2022,CAF,,General government structural balance
2023,CAF,,General government structural balance
2024,CAF,,General government structural balance
2025,CAF,,General government structural balance
2026,CAF,,General government structural balance
2027,CAF,,General government structural balance
2028,CAF,,General government structural balance
2029,CAF,,General government structural balance
2030,CAF,,General government structural balance
1980,TCD,,General government structural balance
1981,TCD,,General government structural balance
1982,TCD,,General government structural balance
1983,TCD,,General government structural balance
1984,TCD,,General government structural balance
1985,TCD,,General government structural balance
1986,TCD,,General government structural balance
1987,TCD,,General government structural balance
1988,TCD,,General government structural balance
1989,TCD,,General government structural balance
1990,TCD,,General government structural balance
1991,TCD,,General government structural balance
1992,TCD,,General government structural balance
1993,TCD,,General government structural balance
1994,TCD,,General government structural balance
1995,TCD,,General government structural balance
1996,TCD,,General government structural balance
1997,TCD,,General government structural balance
1998,TCD,,General government structural balance
1999,TCD,,General government structural balance
2000,TCD,,General government structural balance
2001,TCD,,General government structural balance
2002,TCD,,General government structural balance
2003,TCD,,General government structural balance
2004,TCD,,General government structural balance
2005,TCD,,General government structural balance
2006,TCD,,General government structural balance
2007,TCD,,General government structural balance
2008,TCD,,General government structural balance
2009,TCD,,General government structural balance
2010,TCD,,General government structural balance
2011,TCD,,General government structural balance
2012,TCD,,General government structural balance
2013,TCD,,General government structural balance
2014,TCD,,General government structural balance
2015,TCD,,General government structural balance
2016,TCD,,General government structural balance
2017,TCD,,General government structural balance
2018,TCD,,General government structural balance
2019,TCD,,General government structural balance
2020,TCD,,General government structural balance
2021,TCD,,General government structural balance
2022,TCD,,General government structural balance
2023,TCD,,General government structural balance
2024,TCD,,General government structural balance
2025,TCD,,General government structural balance
2026,TCD,,General government structural balance
2027,TCD,,General government structural balance
2028,TCD,,General government structural balance
2029,TCD,,General government structural balance
2030,TCD,,General government structural balance
1980,CHL,,General government structural balance
1981,CHL,,General government structural balance
1982,CHL,,General government structural balance
1983,CHL,,General government structural balance
1984,CHL,,General government structural balance
1985,CHL,,General government structural balance
1986,CHL,,General government structural balance
1987,CHL,,General government structural balance
1988,CHL,,General government structural balance
1989,CHL,,General government structural balance
1990,CHL,,General government structural balance
1991,CHL,,General government structural balance
1992,CHL,,General government structural balance
1993,CHL,,General government structural balance
1994,CHL,,General government structural balance
1995,CHL,,General government structural balance
1996,CHL,,General government structural balance
1997,CHL,,General government structural balance
1998,CHL,,General government structural balance
1999,CHL,,General government structural balance
2000,CHL,,General government structural balance
2001,CHL,0.663,General government structural balance
2002,CHL,0.322,General government structural balance
2003,CHL,0.818,General government structural balance
2004,CHL,1.059,General government structural balance
2005,CHL,1.12,General government structural balance
2006,CHL,1.38,General government structural balance
2007,CHL,1.061,General government structural balance
2008,CHL,-1.001,General government structural balance
2009,CHL,-2.905,General government structural balance
2010,CHL,-1.928,General government structural balance
2011,CHL,-1.015,General government structural balance
2012,CHL,-0.378,General government structural balance
2013,CHL,-0.532,General government structural balance
2014,CHL,-0.509,General government structural balance
2015,CHL,0.478,General government structural balance
2016,CHL,-0.976,General government structural balance
2017,CHL,-2.023,General government structural balance
2018,CHL,-1.533,General government structural balance
2019,CHL,-1.707,General government structural balance
2020,CHL,-1.553,General government structural balance
2021,CHL,-11.58,General government structural balance
2022,CHL,-1.652,General government structural balance
2023,CHL,-3.423,General government structural balance
2024,CHL,-3.275,General government structural balance
2025,CHL,-2.332,General government structural balance
2026,CHL,-1.271,General government structural balance
2027,CHL,-0.785,General government structural balance
2028,CHL,-0.849,General government structural balance
2029,CHL,-1.217,General government structural balance
2030,CHL,-1.147,General government structural balance
1980,CHN,,General government structural balance
1981,CHN,,General government structural balance
1982,CHN,,General government structural balance
1983,CHN,,General government structural balance
1984,CHN,,General government structural balance
1985,CHN,,General government structural balance
1986,CHN,,General government structural balance
1987,CHN,,General government structural balance
1988,CHN,,General government structural balance
1989,CHN,,General government structural balance
1990,CHN,,General government structural balance
1991,CHN,,General government structural balance
1992,CHN,,General government structural balance
1993,CHN,,General government structural balance
1994,CHN,,General government structural balance
1995,CHN,-1.243,General government structural balance
1996,CHN,-0.972,General government structural balance
1997,CHN,-0.862,General government structural balance
1998,CHN,-0.932,General government structural balance
1999,CHN,-1.886,General government structural balance
2000,CHN,-2.153,General government structural balance
2001,CHN,-1.618,General government structural balance
2002,CHN,-1.741,General government structural balance
2003,CHN,-1.305,General government structural balance
2004,CHN,-0.482,General government structural balance
2005,CHN,-0.512,General government structural balance
2006,CHN,-0.634,General government structural balance
2007,CHN,-0.136,General government structural balance
2008,CHN,-0.324,General government structural balance
2009,CHN,-1.801,General government structural balance
2010,CHN,-0.398,General government structural balance
2011,CHN,-0.067,General government structural balance
2012,CHN,-0.092,General government structural balance
2013,CHN,-0.491,General government structural balance
2014,CHN,-0.246,General government structural balance
2015,CHN,-2.201,General government structural balance
2016,CHN,-3.073,General government structural balance
2017,CHN,-3.147,General government structural balance
2018,CHN,-4.039,General government structural balance
2019,CHN,-5.669,General government structural balance
2020,CHN,-8.17,General government structural balance
2021,CHN,-5.551,General government structural balance
2022,CHN,-6.405,General government structural balance
2023,CHN,-6.053,General government structural balance
2024,CHN,-6.932,General government structural balance
2025,CHN,-8.136,General government structural balance
2026,CHN,-8.12,General government structural balance
2027,CHN,-7.85,General government structural balance
2028,CHN,-8.01,General government structural balance
2029,CHN,-8.042,General government structural balance
2030,CHN,-8.114,General government structural balance
1980,COL,,General government structural balance
1981,COL,,General government structural balance
1982,COL,,General government structural balance
1983,COL,,General government structural balance
1984,COL,,General government structural balance
1985,COL,,General government structural balance
1986,COL,,General government structural balance
1987,COL,,General government structural balance
1988,COL,,General government structural balance
1989,COL,,General government structural balance
1990,COL,,General government structural balance
1991,COL,,General government structural balance
1992,COL,,General government structural balance
1993,COL,,General government structural balance
1994,COL,,General government structural balance
1995,COL,,General government structural balance
1996,COL,,General government structural balance
1997,COL,,General government structural balance
1998,COL,,General government structural balance
1999,COL,,General government structural balance
2000,COL,-3.721,General government structural balance
2001,COL,-3.153,General government structural balance
2002,COL,-2.384,General government structural balance
2003,COL,-1.159,General government structural balance
2004,COL,0.09,General government structural balance
2005,COL,0.571,General government structural balance
2006,COL,-1.328,General government structural balance
2007,COL,-2.02,General government structural balance
2008,COL,-0.845,General government structural balance
2009,COL,-2.011,General government structural balance
2010,COL,-2.65,General government structural balance
2011,COL,-2.803,General government structural balance
2012,COL,-1.451,General government structural balance
2013,COL,-2.807,General government structural balance
2014,COL,-3.318,General government structural balance
2015,COL,-3.87,General government structural balance
2016,COL,-1.413,General government structural balance
2017,COL,-1.249,General government structural balance
2018,COL,-1.954,General government structural balance
2019,COL,-1.876,General government structural balance
2020,COL,-2.828,General government structural balance
2021,COL,-5.865,General government structural balance
2022,COL,-7.297,General government structural balance
2023,COL,-3.958,General government structural balance
2024,COL,-4.87,General government structural balance
2025,COL,-4.433,General government structural balance
2026,COL,-3.119,General government structural balance
2027,COL,-2.838,General government structural balance
2028,COL,-2.747,General government structural balance
2029,COL,-2.51,General government structural balance
2030,COL,-2.469,General government structural balance
1980,COM,,General government structural balance
1981,COM,,General government structural balance
1982,COM,,General government structural balance
1983,COM,,General government structural balance
1984,COM,,General government structural balance
1985,COM,,General government structural balance
1986,COM,,General government structural balance
1987,COM,,General government structural balance
1988,COM,,General government structural balance
1989,COM,,General government structural balance
1990,COM,,General government structural balance
1991,COM,,General government structural balance
1992,COM,,General government structural balance
1993,COM,,General government structural balance
1994,COM,,General government structural balance
1995,COM,,General government structural balance
1996,COM,,General government structural balance
1997,COM,,General government structural balance
1998,COM,,General government structural balance
1999,COM,,General government structural balance
2000,COM,,General government structural balance
2001,COM,,General government structural balance
2002,COM,,General government structural balance
2003,COM,,General government structural balance
2004,COM,,General government structural balance
2005,COM,,General government structural balance
2006,COM,,General government structural balance
2007,COM,,General government structural balance
2008,COM,,General government structural balance
2009,COM,,General government structural balance
2010,COM,,General government structural balance
2011,COM,,General government structural balance
2012,COM,,General government structural balance
2013,COM,,General government structural balance
2014,COM,,General government structural balance
2015,COM,,General government structural balance
2016,COM,,General government structural balance
2017,COM,,General government structural balance
2018,COM,,General government structural balance
2019,COM,,General government structural balance
2020,COM,,General government structural balance
2021,COM,,General government structural balance
2022,COM,,General government structural balance
2023,COM,,General government structural balance
2024,COM,,General government structural balance
2025,COM,,General government structural balance
2026,COM,,General government structural balance
2027,COM,,General government structural balance
2028,COM,,General government structural balance
2029,COM,,General government structural balance
2030,COM,,General government structural balance
1980,COD,,General government structural balance
1981,COD,,General government structural balance
1982,COD,,General government structural balance
1983,COD,,General government structural balance
1984,COD,,General government structural balance
1985,COD,,General government structural balance
1986,COD,,General government structural balance
1987,COD,,General government structural balance
1988,COD,,General government structural balance
1989,COD,,General government structural balance
1990,COD,,General government structural balance
1991,COD,,General government structural balance
1992,COD,,General government structural balance
1993,COD,,General government structural balance
1994,COD,,General government structural balance
1995,COD,,General government structural balance
1996,COD,,General government structural balance
1997,COD,,General government structural balance
1998,COD,,General government structural balance
1999,COD,,General government structural balance
2000,COD,,General government structural balance
2001,COD,,General government structural balance
2002,COD,,General government structural balance
2003,COD,,General government structural balance
2004,COD,,General government structural balance
2005,COD,,General government structural balance
2006,COD,,General government structural balance
2007,COD,,General government structural balance
2008,COD,,General government structural balance
2009,COD,,General government structural balance
2010,COD,,General government structural balance
2011,COD,,General government structural balance
2012,COD,,General government structural balance
2013,COD,,General government structural balance
2014,COD,,General government structural balance
2015,COD,,General government structural balance
2016,COD,,General government structural balance
2017,COD,,General government structural balance
2018,COD,,General government structural balance
2019,COD,,General government structural balance
2020,COD,,General government structural balance
2021,COD,,General government structural balance
2022,COD,,General government structural balance
2023,COD,,General government structural balance
2024,COD,,General government structural balance
2025,COD,,General government structural balance
2026,COD,,General government structural balance
2027,COD,,General government structural balance
2028,COD,,General government structural balance
2029,COD,,General government structural balance
2030,COD,,General government structural balance
1980,COG,,General government structural balance
1981,COG,,General government structural balance
1982,COG,,General government structural balance
1983,COG,,General government structural balance
1984,COG,,General government structural balance
1985,COG,,General government structural balance
1986,COG,,General government structural balance
1987,COG,,General government structural balance
1988,COG,,General government structural balance
1989,COG,,General government structural balance
1990,COG,,General government structural balance
1991,COG,,General government structural balance
1992,COG,,General government structural balance
1993,COG,,General government structural balance
1994,COG,,General government structural balance
1995,COG,,General government structural balance
1996,COG,,General government structural balance
1997,COG,,General government structural balance
1998,COG,,General government structural balance
1999,COG,,General government structural balance
2000,COG,,General government structural balance
2001,COG,,General government structural balance
2002,COG,,General government structural balance
2003,COG,,General government structural balance
2004,COG,,General government structural balance
2005,COG,,General government structural balance
2006,COG,,General government structural balance
2007,COG,,General government structural balance
2008,COG,,General government structural balance
2009,COG,,General government structural balance
2010,COG,,General government structural balance
2011,COG,,General government structural balance
2012,COG,,General government structural balance
2013,COG,,General government structural balance
2014,COG,,General government structural balance
2015,COG,,General government structural balance
2016,COG,,General government structural balance
2017,COG,,General government structural balance
2018,COG,,General government structural balance
2019,COG,,General government structural balance
2020,COG,,General government structural balance
2021,COG,,General government structural balance
2022,COG,,General government structural balance
2023,COG,,General government structural balance
2024,COG,,General government structural balance
2025,COG,,General government structural balance
2026,COG,,General government structural balance
2027,COG,,General government structural balance
2028,COG,,General government structural balance
2029,COG,,General government structural balance
2030,COG,,General government structural balance
1980,CRI,,General government structural balance
1981,CRI,,General government structural balance
1982,CRI,,General government structural balance
1983,CRI,,General government structural balance
1984,CRI,,General government structural balance
1985,CRI,,General government structural balance
1986,CRI,,General government structural balance
1987,CRI,,General government structural balance
1988,CRI,,General government structural balance
1989,CRI,,General government structural balance
1990,CRI,,General government structural balance
1991,CRI,,General government structural balance
1992,CRI,,General government structural balance
1993,CRI,,General government structural balance
1994,CRI,,General government structural balance
1995,CRI,,General government structural balance
1996,CRI,-4.222,General government structural balance
1997,CRI,-3.348,General government structural balance
1998,CRI,-2.999,General government structural balance
1999,CRI,-3.025,General government structural balance
2000,CRI,-3.795,General government structural balance
2001,CRI,-3.51,General government structural balance
2002,CRI,-4.903,General government structural balance
2003,CRI,-3.335,General government structural balance
2004,CRI,-3.259,General government structural balance
2005,CRI,-1.765,General government structural balance
2006,CRI,-0.995,General government structural balance
2007,CRI,0.168,General government structural balance
2008,CRI,-0.256,General government structural balance
2009,CRI,-2.93,General government structural balance
2010,CRI,-4.813,General government structural balance
2011,CRI,-3.871,General government structural balance
2012,CRI,-4.368,General government structural balance
2013,CRI,-5.178,General government structural balance
2014,CRI,-5.387,General government structural balance
2015,CRI,-5.479,General government structural balance
2016,CRI,-5.198,General government structural balance
2017,CRI,-6.091,General government structural balance
2018,CRI,-6.376,General government structural balance
2019,CRI,-6.864,General government structural balance
2020,CRI,-7.001,General government structural balance
2021,CRI,-6.192,General government structural balance
2022,CRI,-3.939,General government structural balance
2023,CRI,-3.536,General government structural balance
2024,CRI,-3.276,General government structural balance
2025,CRI,-3.159,General government structural balance
2026,CRI,-2.861,General government structural balance
2027,CRI,-2.502,General government structural balance
2028,CRI,-2.266,General government structural balance
2029,CRI,-1.966,General government structural balance
2030,CRI,-1.741,General government structural balance
1980,CIV,,General government structural balance
1981,CIV,,General government structural balance
1982,CIV,,General government structural balance
1983,CIV,,General government structural balance
1984,CIV,,General government structural balance
1985,CIV,,General government structural balance
1986,CIV,,General government structural balance
1987,CIV,,General government structural balance
1988,CIV,,General government structural balance
1989,CIV,,General government structural balance
1990,CIV,,General government structural balance
1991,CIV,,General government structural balance
1992,CIV,,General government structural balance
1993,CIV,,General government structural balance
1994,CIV,,General government structural balance
1995,CIV,,General government structural balance
1996,CIV,,General government structural balance
1997,CIV,,General government structural balance
1998,CIV,,General government structural balance
1999,CIV,,General government structural balance
2000,CIV,,General government structural balance
2001,CIV,,General government structural balance
2002,CIV,,General government structural balance
2003,CIV,,General government structural balance
2004,CIV,,General government structural balance
2005,CIV,,General government structural balance
2006,CIV,,General government structural balance
2007,CIV,,General government structural balance
2008,CIV,,General government structural balance
2009,CIV,,General government structural balance
2010,CIV,,General government structural balance
2011,CIV,,General government structural balance
2012,CIV,,General government structural balance
2013,CIV,,General government structural balance
2014,CIV,,General government structural balance
2015,CIV,,General government structural balance
2016,CIV,,General government structural balance
2017,CIV,,General government structural balance
2018,CIV,,General government structural balance
2019,CIV,,General government structural balance
2020,CIV,,General government structural balance
2021,CIV,,General government structural balance
2022,CIV,,General government structural balance
2023,CIV,,General government structural balance
2024,CIV,,General government structural balance
2025,CIV,,General government structural balance
2026,CIV,,General government structural balance
2027,CIV,,General government structural balance
2028,CIV,,General government structural balance
2029,CIV,,General government structural balance
2030,CIV,,General government structural balance
1980,HRV,,General government structural balance
1981,HRV,,General government structural balance
1982,HRV,,General government structural balance
1983,HRV,,General government structural balance
1984,HRV,,General government structural balance
1985,HRV,,General government structural balance
1986,HRV,,General government structural balance
1987,HRV,,General government structural balance
1988,HRV,,General government structural balance
1989,HRV,,General government structural balance
1990,HRV,,General government structural balance
1991,HRV,,General government structural balance
1992,HRV,,General government structural balance
1993,HRV,,General government structural balance
1994,HRV,,General government structural balance
1995,HRV,,General government structural balance
1996,HRV,,General government structural balance
1997,HRV,,General government structural balance
1998,HRV,,General government structural balance
1999,HRV,,General government structural balance
2000,HRV,-10.384,General government structural balance
2001,HRV,-4.77,General government structural balance
2002,HRV,-5.448,General government structural balance
2003,HRV,-6.768,General government structural balance
2004,HRV,-8.31,General government structural balance
2005,HRV,-4.746,General government structural balance
2006,HRV,-7.765,General government structural balance
2007,HRV,-6.749,General government structural balance
2008,HRV,-5.197,General government structural balance
2009,HRV,-7.359,General government structural balance
2010,HRV,1.103,General government structural balance
2011,HRV,10.655,General government structural balance
2012,HRV,-4.899,General government structural balance
2013,HRV,-5.089,General government structural balance
2014,HRV,-1.939,General government structural balance
2015,HRV,0.3,General government structural balance
2016,HRV,-0.817,General government structural balance
2017,HRV,0.86,General government structural balance
2018,HRV,8.324,General government structural balance
2019,HRV,4.221,General government structural balance
2020,HRV,-5.482,General government structural balance
2021,HRV,-3.264,General government structural balance
2022,HRV,-1.147,General government structural balance
2023,HRV,-1.907,General government structural balance
2024,HRV,-3.235,General government structural balance
2025,HRV,-3.221,General government structural balance
2026,HRV,-2.503,General government structural balance
2027,HRV,-2.116,General government structural balance
2028,HRV,-1.635,General government structural balance
2029,HRV,-1.241,General government structural balance
2030,HRV,-1.11,General government structural balance
1980,CYP,,General government structural balance
1981,CYP,,General government structural balance
1982,CYP,,General government structural balance
1983,CYP,,General government structural balance
1984,CYP,,General government structural balance
1985,CYP,,General government structural balance
1986,CYP,,General government structural balance
1987,CYP,,General government structural balance
1988,CYP,,General government structural balance
1989,CYP,,General government structural balance
1990,CYP,,General government structural balance
1991,CYP,,General government structural balance
1992,CYP,,General government structural balance
1993,CYP,,General government structural balance
1994,CYP,,General government structural balance
1995,CYP,-0.736,General government structural balance
1996,CYP,-2.654,General government structural balance
1997,CYP,-3.505,General government structural balance
1998,CYP,-3.005,General government structural balance
1999,CYP,-3.298,General government structural balance
2000,CYP,-1.555,General government structural balance
2001,CYP,-1.344,General government structural balance
2002,CYP,-2.982,General government structural balance
2003,CYP,-4.978,General government structural balance
