Country Code,Year,Value,Variable
PHL,2010,14.338405661,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2011,13.555725411,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2012,14.087502142,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2013,14.706901116,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2014,14.721658622,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2015,16.399603263,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2016,19.500647667,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2017,19.994292202999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2018,21.098373785000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PHL,2019,20.204184682,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,1995,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,1996,0.101146819,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,1997,0.20771757,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,1998,0.279955218,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,1999,0.32968722,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2000,0.339387091,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2001,0.206310618,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2002,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2003,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2004,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2005,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2006,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2007,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2008,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2009,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2010,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2011,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2012,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2013,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2014,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2015,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2016,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2017,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2018,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PNG,2019,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,1995,13.847148678,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,1996,15.436992775,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,1997,17.583003358,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,1998,19.2445687614231,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,1999,19.703238893414696,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2000,19.136912831004068,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2001,17.099260415284235,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2002,15.608982409138742,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2003,15.262276193661823,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2004,15.507104776109598,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2005,16.204942031,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2006,17.62635483552274,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2007,19.58581555307434,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2008,20.49146487956272,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2009,19.500274484000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2010,18.739354407,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2011,19.436130099,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2012,18.845123347,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2013,18.403587822002066,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2014,19.501943748538515,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2015,19.859342362902442,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2016,17.686494843413822,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2017,17.554639379678996,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2018,18.210423544999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
POL,2019,18.659345886889447,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,1995,20.797656428,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,1996,21.118659435,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,1997,23.220367671,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,1998,24.825721284000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,1999,25.538197598999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2000,25.759504864,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2001,25.704210718,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2002,24.674354065,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2003,23.048525807,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2004,22.640194022000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2005,22.236511057,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2006,21.575104162,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2007,21.600859613,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2008,22.025283270000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2009,21.170260529999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2010,20.873789665999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2011,18.640087538,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2012,16.339771177,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2013,15.301133336000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2014,15.266329922,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2015,15.504824993,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2016,15.578953575,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2017,16.780000029,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2018,17.325427359000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRT,2019,17.861673539,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,1995,20.320831501999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,1996,19.948224936,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,1997,19.253129501,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,1998,16.42006630976332,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,1999,14.626724474883163,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2000,14.995629166777762,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2001,13.788149320483585,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2002,11.807121814,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2003,12.61907182,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2004,12.676822185,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2005,12.750970778000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2006,12.660186359999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2007,13.502946395,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2008,14.802441147,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2009,13.878529433,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2010,15.936710001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2011,15.691012457,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2012,14.460164388,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2013,14.391925901,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2014,14.696081328,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2015,13.964588774000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2016,13.658686596999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2017,13.780230811,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2018,14.249720315,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
PRY,2019,14.25956467,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,1995,15.081980525,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,1996,15.742596383999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,1997,16.324503849,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,1998,15.876955547929018,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,1999,15.631512349706409,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2000,16.175491666988286,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2001,17.03456914978498,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2002,17.18605236944267,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2003,19.123424043305725,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2004,18.627305471281655,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2005,19.488277724274145,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2006,22.83836124151796,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2007,32.15682273422687,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2008,34.689481033,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2009,24.366193141,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2010,24.646386536,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2011,25.786656572000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2012,26.344150773000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2013,23.805830452,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2014,23.76158079,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2015,24.78810096,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2016,23.563096217,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2017,22.478011557000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2018,21.286454293820974,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ROU,2019,24.00092966277865,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,1995,14.479869049965513,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,1996,11.849009708262775,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,1997,10.74627919130515,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,1998,9.966569337154754,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,1999,9.98474908788333,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2000,10.691286011250847,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2001,11.22535421027058,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2002,11.002533797741604,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2003,11.674220572180149,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2004,12.297100298312493,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2005,12.817536097293102,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2006,13.984457247042027,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2007,15.586793118480925,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2008,16.446710526508365,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2009,15.302066240369708,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2010,15.560278520939546,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2011,16.28506559,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2012,16.509130842,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2013,16.431528057,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2014,16.041993073,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2015,14.628887729,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2016,14.723938863931618,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2017,15.105041570660232,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2018,14.768607649843705,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RUS,2019,14.806611329443559,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,1995,5.431843105,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,1996,5.979432553,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,1997,5.999521100000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,1998,6.034167851688919,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,1999,6.572235068,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2000,7.095862555,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2001,6.540584143,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2002,6.229784176,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2003,6.6959291180000005,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2004,6.959943827,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2005,7.3868365350000005,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2006,8.419759054,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2007,10.211635141999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2008,12.087723742,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2009,11.677978334,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2010,11.656126972,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2011,12.017603744,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2012,13.30498106,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2013,13.610966892,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2014,13.519293595,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2015,14.704750609000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2016,14.90718888167008,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2017,13.380798024,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2018,13.02807797,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
RWA,2019,15.517551069,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,1995,10.773532532,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,1996,9.755915885,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,1997,10.052859951,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,1998,10.406665622,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,1999,11.748235229999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2000,11.654131756999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2001,11.977859423,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2002,12.551643257,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2003,12.958215198,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2004,14.758548375,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2005,17.185477368,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2006,20.081405224,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2007,23.787910095999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2008,25.093627233,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2009,24.413094366,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2010,25.70629685,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2011,27.0220839,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2012,26.90867336,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2013,27.671839570000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2014,28.69511469,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2015,28.582728789999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2016,24.16565755,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2017,24.517149189999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2018,23.4239274,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SAU,2019,24.28638446,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,1995,8.149386467,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,1996,7.732435939,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,1997,9.870679788,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,1998,14.46618354,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,1999,9.347795756,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2000,6.974674446000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2001,9.971786081,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2002,12.902241473,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2003,10.651885473,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2004,11.725559013946906,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2005,14.619839305194663,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2006,15.294541058999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2007,13.99483801074297,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2008,13.283918259694753,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2009,13.275691928424575,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2010,13.832150887983518,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2011,0.0159093484526497,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2012,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2013,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2014,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2015,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2016,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2017,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2018,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SDN,2019,0.196485115,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,1995,9.463971755,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,1996,10.287808436782832,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,1997,9.983610357,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,1998,11.518234689,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,1999,11.439571818000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2000,11.768164786,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2001,11.864685472,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2002,11.982200425145143,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2003,11.664630211,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2004,11.967204016578972,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2005,12.059104201709033,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2006,13.306972950684743,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2007,13.61199634453292,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2008,14.249587682,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2009,13.539345196,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2010,13.17883673,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2011,14.09792883,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2012,14.258371721,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2013,16.317324821,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2014,16.94192115,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2015,17.210865376999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2016,18.514812024999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2017,19.201358411999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2018,19.72609746,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SEN,2019,19.688217325,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,1995,29.353529436000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,1996,33.899182846,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,1997,34.59825358,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,1998,33.598360093,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,1999,30.348344267,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2000,31.00953781,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2001,29.712440973,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2002,25.97572133,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2003,23.567351668999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2004,23.669178992,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2005,22.849225097,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2006,22.939998644,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2007,24.304049503,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2008,26.4244828,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2009,27.840707277,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2010,25.950599311,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2011,25.95732912,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2012,26.993035056,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2013,27.333315387,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2014,27.407538834999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2015,27.133829956,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2016,26.669427247,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2017,26.636178556,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2018,24.872389542,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SGP,2019,24.649149676,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,1995,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,1996,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,1997,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,1998,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,1999,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2000,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2001,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2002,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2003,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2004,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2005,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2006,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2007,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2008,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2009,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2010,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2011,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2012,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2013,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2014,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2015,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2016,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2017,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2018,0.0,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLB,2019,3.589152007,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,1995,2.30942222,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,1996,3.6783913760000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,1997,2.042203862,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,1998,2.297852662,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,1999,1.786809115,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2000,3.263080164,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2001,3.465435321,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2002,3.413813041,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2003,3.6674627849999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2004,3.453835287,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2005,4.097549482,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2006,3.756033246,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2007,3.485319376,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2008,3.530920822,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2009,3.7299813330000005,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2010,12.427325204,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2011,16.510411389999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2012,10.681360671,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2013,7.5414967840000005,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
SLE,2014,6.854115867000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
